yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2014,AK,Percent of adults aged 18 years and older who have obesity,33.8,28.4,39.6,492,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,AK,Percent of adults aged 18 years and older who have obesity,17.8,10.1,29.4,73,,,,,,Asian,Asian
2014,AK,Percent of adults aged 18 years and older who have obesity,23.4,20.9,26.1,"1,628",,,College graduate,,,,College graduate
2014,AK,Percent of adults aged 18 years and older who have obesity,18.8,14.3,24.4,381,,,,,Data not reported,,Data not reported
2014,AK,Percent of adults aged 18 years and older who have obesity,30.2,27.4,33.0,"2,221",,,,Female,,,Female
2014,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,AK,Percent of adults aged 18 years and older who have obesity,28.3,24.9,32.0,"1,060",,,High school graduate,,,,High school graduate
2014,AK,Percent of adults aged 18 years and older who have obesity,29.6,20.9,40.1,120,,,,,,Hispanic,Hispanic
2014,AK,Percent of adults aged 18 years and older who have obesity,31.5,24.8,39.0,318,,,,,"Less than $15,000",,"Less than $15,000"
2014,AK,Percent of adults aged 18 years and older who have obesity,32.8,25.3,41.3,218,,,Less than high school,,,,Less than high school
2014,AK,Percent of adults aged 18 years and older who have obesity,29.3,26.7,32.0,"1,921",,,,Male,,,Male
2014,AK,Percent of adults aged 18 years and older who have obesity,42.3,28.2,57.7,54,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,AK,Percent of adults aged 18 years and older who have obesity,28.6,26.5,30.8,"3,102",,,,,,Non-Hispanic White,Non-Hispanic White
2014,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2014,AK,Percent of adults aged 18 years and older who have obesity,34.0,30.6,37.6,"1,217",,,Some college or technical sch,,,,Some college or technical school
2014,AK,Percent of adults aged 18 years and older who have obesity,29.7,27.8,31.7,"4,142",Total,,,,,,Total
2014,AZ,Percent of adults aged 18 years and older who have obesity,34.6,31.3,38.2,"2,096",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,AZ,Percent of adults aged 18 years and older who have obesity,28.4,24.5,32.7,"1,355",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2014,AZ,Percent of adults aged 18 years and older who have obesity,31.4,27.9,35.2,"1,864",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2014,AZ,Percent of adults aged 18 years and older who have obesity,25.9,23.0,29.0,"1,938",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2014,AZ,Percent of adults aged 18 years and older who have obesity,26.5,24.2,28.9,"3,258",,,,,"$75,000 or greater",,"$75,000 or greater"
2014,AZ,Percent of adults aged 18 years and older who have obesity,16.6,12.9,21.0,440,,18 - 24,,,,,18 - 24
2014,AZ,Percent of adults aged 18 years and older who have obesity,29.5,20.4,40.7,161,,,,,,2 or more races,2 or more races
2014,AZ,Percent of adults aged 18 years and older who have obesity,29.1,25.3,33.2,853,,25 - 34,,,,,25 - 34
2014,AZ,Percent of adults aged 18 years and older who have obesity,33.3,29.9,36.8,"1,347",,35 - 44,,,,,35 - 44
2014,AZ,Percent of adults aged 18 years and older who have obesity,34.9,32.0,37.8,"2,001",,45 - 54,,,,,45 - 54
2014,AZ,Percent of adults aged 18 years and older who have obesity,33.5,31.1,36.0,"2,979",,55 - 64,,,,,55 - 64
2014,AZ,Percent of adults aged 18 years and older who have obesity,24.7,23.3,26.3,"6,229",,65 or older,,,,,65 or older
2014,AZ,Percent of adults aged 18 years and older who have obesity,44.6,37.3,52.2,319,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,AZ,Percent of adults aged 18 years and older who have obesity,6.6,3.3,12.7,198,,,,,,Asian,Asian
2014,AZ,Percent of adults aged 18 years and older who have obesity,21.6,19.9,23.3,"5,423",,,College graduate,,,,College graduate
2014,AZ,Percent of adults aged 18 years and older who have obesity,23.2,20.1,26.6,"2,047",,,,,Data not reported,,Data not reported
2014,AZ,Percent of adults aged 18 years and older who have obesity,28.8,27.1,30.5,"8,075",,,,Female,,,Female
2014,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,AZ,Percent of adults aged 18 years and older who have obesity,29.8,27.4,32.3,"3,230",,,High school graduate,,,,High school graduate
2014,AZ,Percent of adults aged 18 years and older who have obesity,34.0,30.8,37.3,"1,814",,,,,,Hispanic,Hispanic
2014,AZ,Percent of adults aged 18 years and older who have obesity,33.6,29.4,38.0,"1,291",,,,,"Less than $15,000",,"Less than $15,000"
2014,AZ,Percent of adults aged 18 years and older who have obesity,32.1,27.9,36.5,"1,004",,,Less than high school,,,,Less than high school
2014,AZ,Percent of adults aged 18 years and older who have obesity,29.1,27.3,30.9,"5,774",,,,Male,,,Male
2014,AZ,Percent of adults aged 18 years and older who have obesity,36.7,29.8,44.2,381,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,AZ,Percent of adults aged 18 years and older who have obesity,26.4,25.1,27.7,"10,538",,,,,,Non-Hispanic White,Non-Hispanic White
2014,AZ,Percent of adults aged 18 years and older who have obesity,26.1,16.8,38.2,133,,,,,,Other,Other
2014,AZ,Percent of adults aged 18 years and older who have obesity,32.1,29.9,34.4,"4,149",,,Some college or technical sch,,,,Some college or technical school
2014,AZ,Percent of adults aged 18 years and older who have obesity,28.9,27.7,30.2,"13,849",Total,,,,,,Total
2014,AR,Percent of adults aged 18 years and older who have obesity,36.5,31.7,41.5,935,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,AR,Percent of adults aged 18 years and older who have obesity,36.0,29.9,42.6,540,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2014,AR,Percent of adults aged 18 years and older who have obesity,31.9,26.8,37.6,610,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2014,AR,Percent of adults aged 18 years and older who have obesity,36.7,31.2,42.6,555,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2014,AR,Percent of adults aged 18 years and older who have obesity,33.6,29.0,38.5,765,,,,,"$75,000 or greater",,"$75,000 or greater"
2014,AR,Percent of adults aged 18 years and older who have obesity,23.9,17.2,32.0,158,,18 - 24,,,,,18 - 24
2014,AR,Percent of adults aged 18 years and older who have obesity,53.6,39.4,67.2,95,,,,,,2 or more races,2 or more races
2014,AR,Percent of adults aged 18 years and older who have obesity,39.6,33.3,46.2,324,,25 - 34,,,,,25 - 34
2014,AR,Percent of adults aged 18 years and older who have obesity,38.0,32.1,44.1,403,,35 - 44,,,,,35 - 44
2014,AR,Percent of adults aged 18 years and older who have obesity,43.9,39.1,48.8,661,,45 - 54,,,,,45 - 54
2014,AR,Percent of adults aged 18 years and older who have obesity,39.3,35.6,43.2,"1,073",,55 - 64,,,,,55 - 64
2014,AR,Percent of adults aged 18 years and older who have obesity,29.2,26.7,31.9,"2,267",,65 or older,,,,,65 or older
2014,AR,Percent of adults aged 18 years and older who have obesity,45.7,28.9,63.6,64,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2014,AR,Percent of adults aged 18 years and older who have obesity,28.7,25.3,32.4,"1,270",,,College graduate,,,,College graduate
2014,AR,Percent of adults aged 18 years and older who have obesity,34.6,29.1,40.4,827,,,,,Data not reported,,Data not reported
2014,AR,Percent of adults aged 18 years and older who have obesity,36.0,33.3,38.8,"3,045",,,,Female,,,Female
2014,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,AR,Percent of adults aged 18 years and older who have obesity,38.0,34.6,41.5,"1,730",,,High school graduate,,,,High school graduate
2014,AR,Percent of adults aged 18 years and older who have obesity,35.2,24.1,48.1,96,,,,,,Hispanic,Hispanic
2014,AR,Percent of adults aged 18 years and older who have obesity,42.8,36.4,49.4,654,,,,,"Less than $15,000",,"Less than $15,000"
2014,AR,Percent of adults aged 18 years and older who have obesity,37.0,30.7,43.8,551,,,Less than high school,,,,Less than high school
2014,AR,Percent of adults aged 18 years and older who have obesity,35.8,32.6,39.1,"1,841",,,,Male,,,Male
2014,AR,Percent of adults aged 18 years and older who have obesity,45.1,39.3,51.2,723,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,AR,Percent of adults aged 18 years and older who have obesity,34.0,31.7,36.3,"3,786",,,,,,Non-Hispanic White,Non-Hispanic White
2014,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2014,AR,Percent of adults aged 18 years and older who have obesity,37.4,33.6,41.3,"1,323",,,Some college or technical sch,,,,Some college or technical school
2014,AR,Percent of adults aged 18 years and older who have obesity,35.9,33.8,38.0,"4,886",Total,,,,,,Total
2014,CA,Percent of adults aged 18 years and older who have obesity,27.4,24.0,31.0,995,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,CA,Percent of adults aged 18 years and older who have obesity,26.6,22.7,31.0,675,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2014,CA,Percent of adults aged 18 years and older who have obesity,24.0,20.6,27.8,824,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2014,CA,Percent of adults aged 18 years and older who have obesity,22.7,19.6,26.2,978,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2014,CA,Percent of adults aged 18 years and older who have obesity,22.3,20.3,24.5,"2,551",,,,,"$75,000 or greater",,"$75,000 or greater"
2014,CA,Percent of adults aged 18 years and older who have obesity,13.3,10.7,16.4,735,,18 - 24,,,,,18 - 24
2014,CA,Percent of adults aged 18 years and older who have obesity,28.6,21.1,37.6,175,,,,,,2 or more races,2 or more races
2014,CA,Percent of adults aged 18 years and older who have obesity,23.7,20.7,27.0,"1,138",,25 - 34,,,,,25 - 34
2014,CA,Percent of adults aged 18 years and older who have obesity,28.1,25.1,31.4,"1,108",,35 - 44,,,,,35 - 44
2014,CA,Percent of adults aged 18 years and older who have obesity,26.9,24.2,29.8,"1,405",,45 - 54,,,,,45 - 54
2014,CA,Percent of adults aged 18 years and older who have obesity,29.8,27.0,32.8,"1,572",,55 - 64,,,,,55 - 64
2014,CA,Percent of adults aged 18 years and older who have obesity,24.1,21.8,26.6,"2,067",,65 or older,,,,,65 or older
2014,CA,Percent of adults aged 18 years and older who have obesity,32.1,20.4,46.6,64,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,CA,Percent of adults aged 18 years and older who have obesity,8.9,6.3,12.6,525,,,,,,Asian,Asian
2014,CA,Percent of adults aged 18 years and older who have obesity,17.2,15.7,18.7,"3,509",,,College graduate,,,,College graduate
2014,CA,Percent of adults aged 18 years and older who have obesity,20.9,17.2,25.2,801,,,,,Data not reported,,Data not reported
2014,CA,Percent of adults aged 18 years and older who have obesity,25.4,23.7,27.2,"4,093",,,,Female,,,Female
2014,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,CA,Percent of adults aged 18 years and older who have obesity,25.0,22.5,27.7,"1,484",,,High school graduate,,,,High school graduate
2014,CA,Percent of adults aged 18 years and older who have obesity,32.3,29.9,34.7,"2,049",,,,,,Hispanic,Hispanic
2014,CA,Percent of adults aged 18 years and older who have obesity,30.0,27.0,33.2,"1,201",,,,,"Less than $15,000",,"Less than $15,000"
2014,CA,Percent of adults aged 18 years and older who have obesity,34.2,30.6,37.9,902,,,Less than high school,,,,Less than high school
2014,CA,Percent of adults aged 18 years and older who have obesity,24.0,22.3,25.7,"3,932",,,,Male,,,Male
2014,CA,Percent of adults aged 18 years and older who have obesity,32.7,27.6,38.2,417,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,CA,Percent of adults aged 18 years and older who have obesity,22.7,21.2,24.2,"4,543",,,,,,Non-Hispanic White,Non-Hispanic White
2014,CA,Percent of adults aged 18 years and older who have obesity,22.7,14.9,32.8,130,,,,,,Other,Other
2014,CA,Percent of adults aged 18 years and older who have obesity,26.1,23.9,28.4,"2,104",,,Some college or technical sch,,,,Some college or technical school
2014,CA,Percent of adults aged 18 years and older who have obesity,24.7,23.5,25.9,"8,025",Total,,,,,,Total
2014,CO,Percent of adults aged 18 years and older who have obesity,23.5,20.8,26.4,"1,544",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,CO,Percent of adults aged 18 years and older who have obesity,24.3,21.1,27.8,"1,070",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2014,CO,Percent of adults aged 18 years and older who have obesity,24.2,21.5,27.1,"1,605",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2014,CO,Percent of adults aged 18 years and older who have obesity,22.2,19.9,24.6,"1,923",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2014,CO,Percent of adults aged 18 years and older who have obesity,18.8,17.3,20.3,"4,066",,,,,"$75,000 or greater",,"$75,000 or greater"
2014,CO,Percent of adults aged 18 years and older who have obesity,10.9,8.5,13.9,611,,18 - 24,,,,,18 - 24
2014,CO,Percent of adults aged 18 years and older who have obesity,18.2,11.9,26.7,171,,,,,,2 or more races,2 or more races
2014,CO,Percent of adults aged 18 years and older who have obesity,18.7,16.3,21.4,"1,142",,25 - 34,,,,,25 - 34
2014,CO,Percent of adults aged 18 years and older who have obesity,24.1,21.8,26.5,"1,661",,35 - 44,,,,,35 - 44
2014,CO,Percent of adults aged 18 years and older who have obesity,24.7,22.6,27.0,"2,134",,45 - 54,,,,,45 - 54
2014,CO,Percent of adults aged 18 years and older who have obesity,26.1,24.2,28.1,"2,927",,55 - 64,,,,,55 - 64
2014,CO,Percent of adults aged 18 years and older who have obesity,20.5,19.0,22.1,"4,092",,65 or older,,,,,65 or older
2014,CO,Percent of adults aged 18 years and older who have obesity,37.6,26.8,49.8,106,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,CO,Percent of adults aged 18 years and older who have obesity,8.7,5.0,14.7,172,,,,,,Asian,Asian
2014,CO,Percent of adults aged 18 years and older who have obesity,16.2,15.0,17.3,"5,535",,,College graduate,,,,College graduate
2014,CO,Percent of adults aged 18 years and older who have obesity,16.3,14.0,18.9,"1,506",,,,,Data not reported,,Data not reported
2014,CO,Percent of adults aged 18 years and older who have obesity,20.7,19.5,21.9,"6,867",,,,Female,,,Female
2014,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,CO,Percent of adults aged 18 years and older who have obesity,23.3,21.5,25.3,"2,923",,,High school graduate,,,,High school graduate
2014,CO,Percent of adults aged 18 years and older who have obesity,26.8,24.1,29.7,"1,406",,,,,,Hispanic,Hispanic
2014,CO,Percent of adults aged 18 years and older who have obesity,27.1,23.3,31.3,853,,,,,"Less than $15,000",,"Less than $15,000"
2014,CO,Percent of adults aged 18 years and older who have obesity,26.3,22.4,30.5,674,,,Less than high school,,,,Less than high school
2014,CO,Percent of adults aged 18 years and older who have obesity,21.9,20.6,23.3,"5,700",,,,Male,,,Male
2014,CO,Percent of adults aged 18 years and older who have obesity,30.5,24.5,37.1,282,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,CO,Percent of adults aged 18 years and older who have obesity,19.9,18.9,20.9,"10,061",,,,,,Non-Hispanic White,Non-Hispanic White
2014,CO,Percent of adults aged 18 years and older who have obesity,19.4,9.7,34.9,56,,,,,,Other,Other
2014,CO,Percent of adults aged 18 years and older who have obesity,23.7,22.0,25.6,"3,410",,,Some college or technical sch,,,,Some college or technical school
2014,CO,Percent of adults aged 18 years and older who have obesity,21.3,20.4,22.2,"12,567",Total,,,,,,Total
2014,CT,Percent of adults aged 18 years and older who have obesity,30.9,26.7,35.5,791,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,CT,Percent of adults aged 18 years and older who have obesity,27.7,22.8,33.3,533,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2014,CT,Percent of adults aged 18 years and older who have obesity,27.6,23.5,32.1,720,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2014,CT,Percent of adults aged 18 years and older who have obesity,30.1,26.2,34.3,969,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2014,CT,Percent of adults aged 18 years and older who have obesity,23.9,21.7,26.3,"2,666",,,,,"$75,000 or greater",,"$75,000 or greater"
2014,CT,Percent of adults aged 18 years and older who have obesity,11.4,8.1,15.7,322,,18 - 24,,,,,18 - 24
2014,CT,Percent of adults aged 18 years and older who have obesity,38.6,24.8,54.3,70,,,,,,2 or more races,2 or more races
2014,CT,Percent of adults aged 18 years and older who have obesity,25.0,21.0,29.4,570,,25 - 34,,,,,25 - 34
2014,CT,Percent of adults aged 18 years and older who have obesity,26.8,23.1,30.8,815,,35 - 44,,,,,35 - 44
2014,CT,Percent of adults aged 18 years and older who have obesity,30.8,27.8,34.0,"1,382",,45 - 54,,,,,45 - 54
2014,CT,Percent of adults aged 18 years and older who have obesity,31.7,28.7,34.9,"1,680",,55 - 64,,,,,55 - 64
2014,CT,Percent of adults aged 18 years and older who have obesity,27.2,24.8,29.6,"2,468",,65 or older,,,,,65 or older
2014,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,CT,Percent of adults aged 18 years and older who have obesity,13.1,8.2,20.5,144,,,,,,Asian,Asian
2014,CT,Percent of adults aged 18 years and older who have obesity,20.1,18.4,21.9,"3,495",,,College graduate,,,,College graduate
2014,CT,Percent of adults aged 18 years and older who have obesity,19.7,16.6,23.2,"1,053",,,,,Data not reported,,Data not reported
2014,CT,Percent of adults aged 18 years and older who have obesity,26.0,24.1,28.0,"3,971",,,,Female,,,Female
2014,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,CT,Percent of adults aged 18 years and older who have obesity,29.2,26.5,32.2,"1,670",,,High school graduate,,,,High school graduate
2014,CT,Percent of adults aged 18 years and older who have obesity,27.5,23.2,32.2,563,,,,,,Hispanic,Hispanic
2014,CT,Percent of adults aged 18 years and older who have obesity,34.0,28.7,39.7,505,,,,,"Less than $15,000",,"Less than $15,000"
2014,CT,Percent of adults aged 18 years and older who have obesity,30.7,25.7,36.1,463,,,Less than high school,,,,Less than high school
2014,CT,Percent of adults aged 18 years and older who have obesity,26.5,24.6,28.6,"3,266",,,,Male,,,Male
2014,CT,Percent of adults aged 18 years and older who have obesity,37.3,32.0,43.0,521,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,CT,Percent of adults aged 18 years and older who have obesity,25.1,23.6,26.7,"5,717",,,,,,Non-Hispanic White,Non-Hispanic White
2014,CT,Percent of adults aged 18 years and older who have obesity,21.8,11.7,36.9,59,,,,,,Other,Other
2014,CT,Percent of adults aged 18 years and older who have obesity,28.7,25.8,31.7,"1,593",,,Some college or technical sch,,,,Some college or technical school
2014,CT,Percent of adults aged 18 years and older who have obesity,26.3,24.9,27.7,"7,237",Total,,,,,,Total
2014,DE,Percent of adults aged 18 years and older who have obesity,33.8,28.8,39.2,624,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,DE,Percent of adults aged 18 years and older who have obesity,31.5,25.6,38.1,348,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2014,DE,Percent of adults aged 18 years and older who have obesity,34.6,29.1,40.6,492,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2014,DE,Percent of adults aged 18 years and older who have obesity,36.6,31.0,42.6,539,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2014,DE,Percent of adults aged 18 years and older who have obesity,24.9,21.2,29.0,"1,052",,,,,"$75,000 or greater",,"$75,000 or greater"
2014,DE,Percent of adults aged 18 years and older who have obesity,17.4,11.7,25.2,168,,18 - 24,,,,,18 - 24
2014,DE,Percent of adults aged 18 years and older who have obesity,27.5,21.3,34.7,307,,,,,,2 or more races,2 or more races
2014,DE,Percent of adults aged 18 years and older who have obesity,25.9,20.4,32.3,315,,25 - 34,,,,,25 - 34
2014,DE,Percent of adults aged 18 years and older who have obesity,34.5,28.9,40.7,391,,35 - 44,,,,,35 - 44
2014,DE,Percent of adults aged 18 years and older who have obesity,36.4,31.6,41.4,685,,45 - 54,,,,,45 - 54
2014,DE,Percent of adults aged 18 years and older who have obesity,35.9,32.2,39.8,946,,55 - 64,,,,,55 - 64
2014,DE,Percent of adults aged 18 years and older who have obesity,30.5,27.4,33.8,"1,478",,65 or older,,,,,65 or older
2014,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2014,DE,Percent of adults aged 18 years and older who have obesity,10.7,4.2,24.6,55,,,,,,Asian,Asian
2014,DE,Percent of adults aged 18 years and older who have obesity,25.2,22.4,28.2,"1,442",,,College graduate,,,,College graduate
2014,DE,Percent of adults aged 18 years and older who have obesity,27.7,22.6,33.3,605,,,,,Data not reported,,Data not reported
2014,DE,Percent of adults aged 18 years and older who have obesity,31.9,29.3,34.6,"2,299",,,,Female,,,Female
2014,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2014,DE,Percent of adults aged 18 years and older who have obesity,32.7,29.2,36.5,"1,208",,,High school graduate,,,,High school graduate
2014,DE,Percent of adults aged 18 years and older who have obesity,31.3,23.8,39.9,200,,,,,,Hispanic,Hispanic
2014,DE,Percent of adults aged 18 years and older who have obesity,35.5,28.3,43.3,323,,,,,"Less than $15,000",,"Less than $15,000"
2014,DE,Percent of adults aged 18 years and older who have obesity,30.8,24.6,37.8,354,,,Less than high school,,,,Less than high school
2014,DE,Percent of adults aged 18 years and older who have obesity,29.4,26.3,32.7,"1,684",,,,Male,,,Male
2014,DE,Percent of adults aged 18 years and older who have obesity,37.7,32.3,43.5,565,,,,,,Non-Hispanic Black,Non-Hispanic Black
2014,DE,Percent of adults aged 18 years and older who have obesity,29.6,27.3,32.1,"2,740",,,,,,Non-Hispanic White,Non-Hispanic White
2014,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2014,DE,Percent of adults aged 18 years and older who have obesity,33.0,28.9,37.5,972,,,Some college or technical sch,,,,Some college or technical school
2014,DE,Percent of adults aged 18 years and older who have obesity,30.7,28.6,32.8,"3,983",Total,,,,,,Total
2014,DC,Percent of adults aged 18 years and older who have obesity,27.5,20.8,35.4,406,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2014,DC,Percent of adults aged 18 years and older who have obesity,22.3,14.5,32.8,216,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
