yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2013,AK,Percent of adults aged 18 years and older who have obesity,27.0,24.0,30.1,"1,531",,,,,"$75,000 or greater",,"$75,000 or greater"
2013,AK,Percent of adults aged 18 years and older who have obesity,12.6,9.0,17.3,327,,18 - 24,,,,,18 - 24
2013,AK,Percent of adults aged 18 years and older who have obesity,23.2,16.6,31.5,184,,,,,,2 or more races,2 or more races
2013,AK,Percent of adults aged 18 years and older who have obesity,28.1,23.3,33.4,614,,25 - 34,,,,,25 - 34
2013,AK,Percent of adults aged 18 years and older who have obesity,33.5,28.7,38.7,695,,35 - 44,,,,,35 - 44
2013,AK,Percent of adults aged 18 years and older who have obesity,29.8,25.7,34.2,877,,45 - 54,,,,,45 - 54
2013,AK,Percent of adults aged 18 years and older who have obesity,33.1,28.9,37.6,"1,042",,55 - 64,,,,,55 - 64
2013,AK,Percent of adults aged 18 years and older who have obesity,30.4,26.1,35.1,841,,65 or older,,,,,65 or older
2013,AK,Percent of adults aged 18 years and older who have obesity,33.6,28.3,39.3,621,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,AK,Percent of adults aged 18 years and older who have obesity,30.3,19.1,44.3,92,,,,,,Asian,Asian
2013,AK,Percent of adults aged 18 years and older who have obesity,21.2,18.6,24.0,"1,571",,,College graduate,,,,College graduate
2013,AK,Percent of adults aged 18 years and older who have obesity,19.6,14.7,25.6,361,,,,,Data not reported,,Data not reported
2013,AK,Percent of adults aged 18 years and older who have obesity,27.5,24.8,30.4,"2,303",,,,Female,,,Female
2013,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,AK,Percent of adults aged 18 years and older who have obesity,33.1,29.7,36.8,"1,272",,,High school graduate,,,,High school graduate
2013,AK,Percent of adults aged 18 years and older who have obesity,31.7,21.2,44.5,125,,,,,,Hispanic,Hispanic
2013,AK,Percent of adults aged 18 years and older who have obesity,29.3,23.0,36.6,381,,,,,"Less than $15,000",,"Less than $15,000"
2013,AK,Percent of adults aged 18 years and older who have obesity,28.2,20.8,36.9,260,,,Less than high school,,,,Less than high school
2013,AK,Percent of adults aged 18 years and older who have obesity,29.2,26.5,32.0,"2,093",,,,Male,,,Male
2013,AK,Percent of adults aged 18 years and older who have obesity,39.5,26.1,54.8,65,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,AK,Percent of adults aged 18 years and older who have obesity,26.4,24.4,28.5,"3,194",,,,,,Non-Hispanic White,Non-Hispanic White
2013,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2013,AK,Percent of adults aged 18 years and older who have obesity,29.6,26.3,33.1,"1,286",,,Some college or technical sch,,,,Some college or technical school
2013,AK,Percent of adults aged 18 years and older who have obesity,28.4,26.5,30.4,"4,396",Total,,,,,,Total
2013,AZ,Percent of adults aged 18 years and older who have obesity,33.7,26.6,41.7,685,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,AZ,Percent of adults aged 18 years and older who have obesity,25.5,18.7,33.7,447,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,AZ,Percent of adults aged 18 years and older who have obesity,22.0,17.1,27.8,570,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2013,AZ,Percent of adults aged 18 years and older who have obesity,26.3,20.6,32.9,512,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2013,AZ,Percent of adults aged 18 years and older who have obesity,22.5,17.6,28.2,802,,,,,"$75,000 or greater",,"$75,000 or greater"
2013,AZ,Percent of adults aged 18 years and older who have obesity,13.4,9.0,19.6,232,,18 - 24,,,,,18 - 24
2013,AZ,Percent of adults aged 18 years and older who have obesity,14.8,6.6,30.0,62,,,,,,2 or more races,2 or more races
2013,AZ,Percent of adults aged 18 years and older who have obesity,29.6,22.3,38.0,361,,25 - 34,,,,,25 - 34
2013,AZ,Percent of adults aged 18 years and older who have obesity,27.6,21.0,35.3,412,,35 - 44,,,,,35 - 44
2013,AZ,Percent of adults aged 18 years and older who have obesity,34.6,28.6,41.1,635,,45 - 54,,,,,45 - 54
2013,AZ,Percent of adults aged 18 years and older who have obesity,30.4,25.5,35.8,858,,55 - 64,,,,,55 - 64
2013,AZ,Percent of adults aged 18 years and older who have obesity,23.2,19.7,27.0,"1,531",,65 or older,,,,,65 or older
2013,AZ,Percent of adults aged 18 years and older who have obesity,53.0,41.5,64.3,172,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2013,AZ,Percent of adults aged 18 years and older who have obesity,19.2,16.3,22.6,"1,362",,,College graduate,,,,College graduate
2013,AZ,Percent of adults aged 18 years and older who have obesity,27.2,21.2,34.2,529,,,,,Data not reported,,Data not reported
2013,AZ,Percent of adults aged 18 years and older who have obesity,27.1,24.0,30.4,"2,306",,,,Female,,,Female
2013,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,AZ,Percent of adults aged 18 years and older who have obesity,27.3,22.9,32.2,"1,067",,,High school graduate,,,,High school graduate
2013,AZ,Percent of adults aged 18 years and older who have obesity,36.7,29.8,44.0,536,,,,,,Hispanic,Hispanic
2013,AZ,Percent of adults aged 18 years and older who have obesity,32.4,25.1,40.7,484,,,,,"Less than $15,000",,"Less than $15,000"
2013,AZ,Percent of adults aged 18 years and older who have obesity,42.5,33.0,52.6,349,,,Less than high school,,,,Less than high school
2013,AZ,Percent of adults aged 18 years and older who have obesity,26.5,22.8,30.5,"1,723",,,,Male,,,Male
2013,AZ,Percent of adults aged 18 years and older who have obesity,34.5,22.3,49.1,89,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,AZ,Percent of adults aged 18 years and older who have obesity,21.7,19.4,24.1,"2,993",,,,,,Non-Hispanic White,Non-Hispanic White
2013,AZ,Percent of adults aged 18 years and older who have obesity,23.5,12.0,40.7,52,,,,,,Other,Other
2013,AZ,Percent of adults aged 18 years and older who have obesity,24.9,21.3,28.9,"1,234",,,Some college or technical sch,,,,Some college or technical school
2013,AZ,Percent of adults aged 18 years and older who have obesity,26.8,24.3,29.4,"4,029",Total,,,,,,Total
2013,AR,Percent of adults aged 18 years and older who have obesity,35.3,31.0,39.9,989,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,AR,Percent of adults aged 18 years and older who have obesity,34.3,28.7,40.4,512,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,AR,Percent of adults aged 18 years and older who have obesity,34.6,29.5,39.9,632,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2013,AR,Percent of adults aged 18 years and older who have obesity,33.0,27.9,38.5,561,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2013,AR,Percent of adults aged 18 years and older who have obesity,28.2,24.1,32.6,785,,,,,"$75,000 or greater",,"$75,000 or greater"
2013,AR,Percent of adults aged 18 years and older who have obesity,29.6,23.1,37.1,211,,18 - 24,,,,,18 - 24
2013,AR,Percent of adults aged 18 years and older who have obesity,33.9,21.6,48.8,84,,,,,,2 or more races,2 or more races
2013,AR,Percent of adults aged 18 years and older who have obesity,34.2,28.8,40.1,386,,25 - 34,,,,,25 - 34
2013,AR,Percent of adults aged 18 years and older who have obesity,42.1,36.8,47.6,513,,35 - 44,,,,,35 - 44
2013,AR,Percent of adults aged 18 years and older who have obesity,37.9,33.6,42.5,737,,45 - 54,,,,,45 - 54
2013,AR,Percent of adults aged 18 years and older who have obesity,38.5,34.8,42.3,"1,183",,55 - 64,,,,,55 - 64
2013,AR,Percent of adults aged 18 years and older who have obesity,26.4,23.9,29.1,"1,993",,65 or older,,,,,65 or older
2013,AR,Percent of adults aged 18 years and older who have obesity,20.3,10.4,35.7,75,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2013,AR,Percent of adults aged 18 years and older who have obesity,27.2,24.2,30.4,"1,318",,,College graduate,,,,College graduate
2013,AR,Percent of adults aged 18 years and older who have obesity,35.2,30.0,40.7,811,,,,,Data not reported,,Data not reported
2013,AR,Percent of adults aged 18 years and older who have obesity,34.1,31.6,36.6,"3,043",,,,Female,,,Female
2013,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,AR,Percent of adults aged 18 years and older who have obesity,36.0,32.9,39.2,"1,844",,,High school graduate,,,,High school graduate
2013,AR,Percent of adults aged 18 years and older who have obesity,42.5,32.1,53.6,125,,,,,,Hispanic,Hispanic
2013,AR,Percent of adults aged 18 years and older who have obesity,41.5,36.1,47.2,733,,,,,"Less than $15,000",,"Less than $15,000"
2013,AR,Percent of adults aged 18 years and older who have obesity,39.6,33.8,45.6,599,,,Less than high school,,,,Less than high school
2013,AR,Percent of adults aged 18 years and older who have obesity,35.2,32.3,38.3,"1,980",,,,Male,,,Male
2013,AR,Percent of adults aged 18 years and older who have obesity,46.2,40.6,52.0,742,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,AR,Percent of adults aged 18 years and older who have obesity,32.3,30.2,34.5,"3,867",,,,,,Non-Hispanic White,Non-Hispanic White
2013,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2013,AR,Percent of adults aged 18 years and older who have obesity,34.5,31.0,38.2,"1,246",,,Some college or technical sch,,,,Some college or technical school
2013,AR,Percent of adults aged 18 years and older who have obesity,34.6,32.7,36.6,"5,023",Total,,,,,,Total
2013,CA,Percent of adults aged 18 years and older who have obesity,27.4,24.4,30.7,"1,406",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,CA,Percent of adults aged 18 years and older who have obesity,25.6,21.9,29.7,951,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,CA,Percent of adults aged 18 years and older who have obesity,25.4,22.1,29.1,"1,178",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2013,CA,Percent of adults aged 18 years and older who have obesity,25.8,22.8,29.0,"1,368",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2013,CA,Percent of adults aged 18 years and older who have obesity,19.5,17.7,21.4,"3,254",,,,,"$75,000 or greater",,"$75,000 or greater"
2013,CA,Percent of adults aged 18 years and older who have obesity,12.2,9.8,15.0,859,,18 - 24,,,,,18 - 24
2013,CA,Percent of adults aged 18 years and older who have obesity,33.8,25.7,42.9,202,,,,,,2 or more races,2 or more races
2013,CA,Percent of adults aged 18 years and older who have obesity,23.0,20.3,25.9,"1,538",,25 - 34,,,,,25 - 34
2013,CA,Percent of adults aged 18 years and older who have obesity,26.7,24.0,29.6,"1,522",,35 - 44,,,,,35 - 44
2013,CA,Percent of adults aged 18 years and older who have obesity,28.3,25.5,31.3,"1,738",,45 - 54,,,,,45 - 54
2013,CA,Percent of adults aged 18 years and older who have obesity,30.3,27.6,33.1,"2,031",,55 - 64,,,,,55 - 64
2013,CA,Percent of adults aged 18 years and older who have obesity,22.0,19.8,24.4,"2,981",,65 or older,,,,,65 or older
2013,CA,Percent of adults aged 18 years and older who have obesity,38.6,25.2,53.9,86,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,CA,Percent of adults aged 18 years and older who have obesity,9.3,7.0,12.2,733,,,,,,Asian,Asian
2013,CA,Percent of adults aged 18 years and older who have obesity,14.3,13.1,15.7,"4,382",,,College graduate,,,,College graduate
2013,CA,Percent of adults aged 18 years and older who have obesity,17.0,13.0,21.8,678,,,,,Data not reported,,Data not reported
2013,CA,Percent of adults aged 18 years and older who have obesity,23.1,21.6,24.6,"5,841",,,,Female,,,Female
2013,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,CA,Percent of adults aged 18 years and older who have obesity,24.5,22.2,26.9,"2,142",,,High school graduate,,,,High school graduate
2013,CA,Percent of adults aged 18 years and older who have obesity,30.6,28.4,32.8,"2,753",,,,,,Hispanic,Hispanic
2013,CA,Percent of adults aged 18 years and older who have obesity,29.7,26.8,32.6,"1,834",,,,,"Less than $15,000",,"Less than $15,000"
2013,CA,Percent of adults aged 18 years and older who have obesity,34.3,31.0,37.8,"1,258",,,Less than high school,,,,Less than high school
2013,CA,Percent of adults aged 18 years and older who have obesity,25.1,23.5,26.8,"4,828",,,,Male,,,Male
2013,CA,Percent of adults aged 18 years and older who have obesity,34.8,29.0,41.0,486,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,CA,Percent of adults aged 18 years and older who have obesity,21.8,20.4,23.2,"6,299",,,,,,Non-Hispanic White,Non-Hispanic White
2013,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2013,CA,Percent of adults aged 18 years and older who have obesity,26.4,24.3,28.5,"2,872",,,Some college or technical sch,,,,Some college or technical school
2013,CA,Percent of adults aged 18 years and older who have obesity,24.1,23.0,25.3,"10,669",Total,,,,,,Total
2013,CO,Percent of adults aged 18 years and older who have obesity,23.7,21.1,26.6,"1,747",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,CO,Percent of adults aged 18 years and older who have obesity,23.3,20.2,26.7,"1,209",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,CO,Percent of adults aged 18 years and older who have obesity,21.8,19.2,24.5,"1,645",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2013,CO,Percent of adults aged 18 years and older who have obesity,22.3,20.0,24.8,"1,939",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2013,CO,Percent of adults aged 18 years and older who have obesity,18.0,16.5,19.5,"4,063",,,,,"$75,000 or greater",,"$75,000 or greater"
2013,CO,Percent of adults aged 18 years and older who have obesity,11.3,8.8,14.5,684,,18 - 24,,,,,18 - 24
2013,CO,Percent of adults aged 18 years and older who have obesity,23.2,16.1,32.1,181,,,,,,2 or more races,2 or more races
2013,CO,Percent of adults aged 18 years and older who have obesity,20.8,18.4,23.5,"1,338",,25 - 34,,,,,25 - 34
2013,CO,Percent of adults aged 18 years and older who have obesity,24.5,22.2,26.9,"1,791",,35 - 44,,,,,35 - 44
2013,CO,Percent of adults aged 18 years and older who have obesity,24.6,22.4,26.9,"2,230",,45 - 54,,,,,45 - 54
2013,CO,Percent of adults aged 18 years and older who have obesity,24.9,22.9,27.0,"2,984",,55 - 64,,,,,55 - 64
2013,CO,Percent of adults aged 18 years and older who have obesity,18.6,17.0,20.2,"3,893",,65 or older,,,,,65 or older
2013,CO,Percent of adults aged 18 years and older who have obesity,23.0,14.0,35.4,85,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,CO,Percent of adults aged 18 years and older who have obesity,9.8,5.6,16.6,132,,,,,,Asian,Asian
2013,CO,Percent of adults aged 18 years and older who have obesity,15.8,14.7,17.0,"5,639",,,College graduate,,,,College graduate
2013,CO,Percent of adults aged 18 years and older who have obesity,19.6,16.6,23.0,"1,386",,,,,Data not reported,,Data not reported
2013,CO,Percent of adults aged 18 years and older who have obesity,21.8,20.6,23.1,"7,096",,,,Female,,,Female
2013,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,CO,Percent of adults aged 18 years and older who have obesity,21.7,19.9,23.7,"3,023",,,High school graduate,,,,High school graduate
2013,CO,Percent of adults aged 18 years and older who have obesity,30.5,27.7,33.5,"1,488",,,,,,Hispanic,Hispanic
2013,CO,Percent of adults aged 18 years and older who have obesity,28.2,24.3,32.3,931,,,,,"Less than $15,000",,"Less than $15,000"
2013,CO,Percent of adults aged 18 years and older who have obesity,28.8,24.8,33.2,698,,,Less than high school,,,,Less than high school
2013,CO,Percent of adults aged 18 years and older who have obesity,20.8,19.4,22.2,"5,824",,,,Male,,,Male
2013,CO,Percent of adults aged 18 years and older who have obesity,29.5,23.5,36.2,275,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,CO,Percent of adults aged 18 years and older who have obesity,18.7,17.8,19.7,"10,463",,,,,,Non-Hispanic White,Non-Hispanic White
2013,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2013,CO,Percent of adults aged 18 years and older who have obesity,24.1,22.3,25.9,"3,546",,,Some college or technical sch,,,,Some college or technical school
2013,CO,Percent of adults aged 18 years and older who have obesity,21.3,20.4,22.2,"12,920",Total,,,,,,Total
2013,CT,Percent of adults aged 18 years and older who have obesity,33.6,28.5,39.0,871,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,CT,Percent of adults aged 18 years and older who have obesity,28.6,23.3,34.5,556,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,CT,Percent of adults aged 18 years and older who have obesity,28.1,23.6,33.1,772,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2013,CT,Percent of adults aged 18 years and older who have obesity,22.8,19.5,26.5,"1,007",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2013,CT,Percent of adults aged 18 years and older who have obesity,21.2,19.1,23.4,"2,541",,,,,"$75,000 or greater",,"$75,000 or greater"
2013,CT,Percent of adults aged 18 years and older who have obesity,15.5,11.0,21.4,387,,18 - 24,,,,,18 - 24
2013,CT,Percent of adults aged 18 years and older who have obesity,33.1,20.3,48.9,65,,,,,,2 or more races,2 or more races
2013,CT,Percent of adults aged 18 years and older who have obesity,21.5,17.7,25.8,704,,25 - 34,,,,,25 - 34
2013,CT,Percent of adults aged 18 years and older who have obesity,28.6,24.9,32.6,927,,35 - 44,,,,,35 - 44
2013,CT,Percent of adults aged 18 years and older who have obesity,26.2,23.1,29.5,"1,359",,45 - 54,,,,,45 - 54
2013,CT,Percent of adults aged 18 years and older who have obesity,28.4,25.5,31.4,"1,662",,55 - 64,,,,,55 - 64
2013,CT,Percent of adults aged 18 years and older who have obesity,26.3,23.8,29.0,"2,270",,65 or older,,,,,65 or older
2013,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,CT,Percent of adults aged 18 years and older who have obesity,9.2,4.7,17.1,143,,,,,,Asian,Asian
2013,CT,Percent of adults aged 18 years and older who have obesity,18.6,16.9,20.4,"3,207",,,College graduate,,,,College graduate
2013,CT,Percent of adults aged 18 years and older who have obesity,23.6,19.9,27.9,994,,,,,Data not reported,,Data not reported
2013,CT,Percent of adults aged 18 years and older who have obesity,24.4,22.5,26.5,"4,182",,,,Female,,,Female
2013,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,CT,Percent of adults aged 18 years and older who have obesity,28.5,25.5,31.6,"1,863",,,High school graduate,,,,High school graduate
2013,CT,Percent of adults aged 18 years and older who have obesity,32.8,27.6,38.6,538,,,,,,Hispanic,Hispanic
2013,CT,Percent of adults aged 18 years and older who have obesity,29.6,24.2,35.6,568,,,,,"Less than $15,000",,"Less than $15,000"
2013,CT,Percent of adults aged 18 years and older who have obesity,29.8,24.6,35.6,479,,,Less than high school,,,,Less than high school
2013,CT,Percent of adults aged 18 years and older who have obesity,25.5,23.4,27.6,"3,127",,,,Male,,,Male
2013,CT,Percent of adults aged 18 years and older who have obesity,32.5,27.4,38.1,609,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,CT,Percent of adults aged 18 years and older who have obesity,23.3,21.7,24.9,"5,721",,,,,,Non-Hispanic White,Non-Hispanic White
2013,CT,Percent of adults aged 18 years and older who have obesity,16.0,8.3,28.4,68,,,,,,Other,Other
2013,CT,Percent of adults aged 18 years and older who have obesity,26.9,24.1,29.8,"1,744",,,Some college or technical sch,,,,Some college or technical school
2013,CT,Percent of adults aged 18 years and older who have obesity,25.0,23.5,26.4,"7,309",Total,,,,,,Total
2013,DE,Percent of adults aged 18 years and older who have obesity,36.3,31.7,41.1,689,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,DE,Percent of adults aged 18 years and older who have obesity,36.8,31.1,42.9,475,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,DE,Percent of adults aged 18 years and older who have obesity,29.9,25.6,34.6,670,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2013,DE,Percent of adults aged 18 years and older who have obesity,31.7,27.1,36.8,665,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2013,DE,Percent of adults aged 18 years and older who have obesity,28.2,25.1,31.4,"1,306",,,,,"$75,000 or greater",,"$75,000 or greater"
2013,DE,Percent of adults aged 18 years and older who have obesity,16.0,11.3,22.1,263,,18 - 24,,,,,18 - 24
2013,DE,Percent of adults aged 18 years and older who have obesity,22.8,13.0,36.7,65,,,,,,2 or more races,2 or more races
2013,DE,Percent of adults aged 18 years and older who have obesity,30.8,25.6,36.5,444,,25 - 34,,,,,25 - 34
2013,DE,Percent of adults aged 18 years and older who have obesity,31.4,26.9,36.2,578,,35 - 44,,,,,35 - 44
2013,DE,Percent of adults aged 18 years and older who have obesity,39.1,35.0,43.4,846,,45 - 54,,,,,45 - 54
2013,DE,Percent of adults aged 18 years and older who have obesity,34.6,31.0,38.4,"1,067",,55 - 64,,,,,55 - 64
2013,DE,Percent of adults aged 18 years and older who have obesity,30.3,27.6,33.0,"1,695",,65 or older,,,,,65 or older
2013,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2013,DE,Percent of adults aged 18 years and older who have obesity,8.2,3.7,17.2,76,,,,,,Asian,Asian
2013,DE,Percent of adults aged 18 years and older who have obesity,24.7,22.2,27.4,"1,747",,,College graduate,,,,College graduate
2013,DE,Percent of adults aged 18 years and older who have obesity,25.5,20.7,30.9,677,,,,,Data not reported,,Data not reported
2013,DE,Percent of adults aged 18 years and older who have obesity,31.5,29.2,33.9,"2,864",,,,Female,,,Female
2013,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2013,DE,Percent of adults aged 18 years and older who have obesity,29.8,26.9,32.9,"1,480",,,High school graduate,,,,High school graduate
2013,DE,Percent of adults aged 18 years and older who have obesity,36.4,28.8,44.6,207,,,,,,Hispanic,Hispanic
2013,DE,Percent of adults aged 18 years and older who have obesity,36.5,29.9,43.6,411,,,,,"Less than $15,000",,"Less than $15,000"
2013,DE,Percent of adults aged 18 years and older who have obesity,39.3,32.8,46.2,372,,,Less than high school,,,,Less than high school
2013,DE,Percent of adults aged 18 years and older who have obesity,30.6,28.0,33.3,"2,029",,,,Male,,,Male
2013,DE,Percent of adults aged 18 years and older who have obesity,39.3,34.7,44.1,713,,,,,,Non-Hispanic Black,Non-Hispanic Black
2013,DE,Percent of adults aged 18 years and older who have obesity,29.3,27.3,31.3,"3,653",,,,,,Non-Hispanic White,Non-Hispanic White
2013,DE,Percent of adults aged 18 years and older who have obesity,19.1,10.5,32.3,71,,,,,,Other,Other
2013,DE,Percent of adults aged 18 years and older who have obesity,34.6,31.2,38.0,"1,280",,,Some college or technical sch,,,,Some college or technical school
2013,DE,Percent of adults aged 18 years and older who have obesity,31.1,29.3,32.8,"4,893",Total,,,,,,Total
2013,DC,Percent of adults aged 18 years and older who have obesity,35.1,29.2,41.5,529,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2013,DC,Percent of adults aged 18 years and older who have obesity,27.5,20.3,36.1,303,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2013,DC,Percent of adults aged 18 years and older who have obesity,24.3,17.3,33.0,369,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
