yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2012,AR,Percent of adults aged 18 years and older who have obesity,41.0,30.7,52.3,144,,,,,,Hispanic,Hispanic
2012,AR,Percent of adults aged 18 years and older who have obesity,37.6,32.9,42.5,773,,,,,"Less than $15,000",,"Less than $15,000"
2012,AR,Percent of adults aged 18 years and older who have obesity,38.9,33.7,44.4,660,,,Less than high school,,,,Less than high school
2012,AR,Percent of adults aged 18 years and older who have obesity,34.0,31.2,36.8,"1,937",,,,Male,,,Male
2012,AR,Percent of adults aged 18 years and older who have obesity,41.9,36.6,47.4,732,,,,,,Non-Hispanic Black,Non-Hispanic Black
2012,AR,Percent of adults aged 18 years and older who have obesity,32.6,30.6,34.7,"3,787",,,,,,Non-Hispanic White,Non-Hispanic White
2012,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2012,AR,Percent of adults aged 18 years and older who have obesity,32.7,29.4,36.2,"1,262",,,Some college or technical sch,,,,Some college or technical school
2012,AR,Percent of adults aged 18 years and older who have obesity,34.5,32.7,36.4,"4,943",Total,,,,,,Total
2012,CA,Percent of adults aged 18 years and older who have obesity,30.2,27.2,33.4,"1,699",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2012,CA,Percent of adults aged 18 years and older who have obesity,28.7,25.3,32.5,"1,194",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2012,CA,Percent of adults aged 18 years and older who have obesity,23.4,20.6,26.6,"1,559",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2012,CA,Percent of adults aged 18 years and older who have obesity,27.0,24.1,30.1,"1,879",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2012,CA,Percent of adults aged 18 years and older who have obesity,20.1,18.4,21.8,"4,280",,,,,"$75,000 or greater",,"$75,000 or greater"
2012,CA,Percent of adults aged 18 years and older who have obesity,12.2,9.7,15.2,855,,18 - 24,,,,,18 - 24
2012,CA,Percent of adults aged 18 years and older who have obesity,28.8,22.6,35.9,359,,,,,,2 or more races,2 or more races
2012,CA,Percent of adults aged 18 years and older who have obesity,23.2,20.7,26.0,"1,700",,25 - 34,,,,,25 - 34
2012,CA,Percent of adults aged 18 years and older who have obesity,28.7,26.1,31.3,"1,999",,35 - 44,,,,,35 - 44
2012,CA,Percent of adults aged 18 years and older who have obesity,31.3,28.8,33.9,"2,328",,45 - 54,,,,,45 - 54
2012,CA,Percent of adults aged 18 years and older who have obesity,30.6,28.0,33.3,"2,667",,55 - 64,,,,,55 - 64
2012,CA,Percent of adults aged 18 years and older who have obesity,21.1,19.4,23.0,"4,092",,65 or older,,,,,65 or older
2012,CA,Percent of adults aged 18 years and older who have obesity,17.6,10.5,28.0,107,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2012,CA,Percent of adults aged 18 years and older who have obesity,10.3,7.9,13.5,799,,,,,,Asian,Asian
2012,CA,Percent of adults aged 18 years and older who have obesity,16.0,14.8,17.2,"5,869",,,College graduate,,,,College graduate
2012,CA,Percent of adults aged 18 years and older who have obesity,16.8,13.7,20.5,883,,,,,Data not reported,,Data not reported
2012,CA,Percent of adults aged 18 years and older who have obesity,23.8,22.4,25.2,"7,694",,,,Female,,,Female
2012,CA,Percent of adults aged 18 years and older who have obesity,31.4,20.3,45.0,86,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2012,CA,Percent of adults aged 18 years and older who have obesity,26.4,24.1,28.8,"2,568",,,High school graduate,,,,High school graduate
2012,CA,Percent of adults aged 18 years and older who have obesity,31.1,29.1,33.3,"3,267",,,,,,Hispanic,Hispanic
2012,CA,Percent of adults aged 18 years and older who have obesity,29.9,27.1,32.8,"2,152",,,,,"Less than $15,000",,"Less than $15,000"
2012,CA,Percent of adults aged 18 years and older who have obesity,34.8,31.8,37.9,"1,578",,,Less than high school,,,,Less than high school
2012,CA,Percent of adults aged 18 years and older who have obesity,26.2,24.7,27.8,"5,952",,,,Male,,,Male
2012,CA,Percent of adults aged 18 years and older who have obesity,36.6,31.6,41.8,622,,,,,,Non-Hispanic Black,Non-Hispanic Black
2012,CA,Percent of adults aged 18 years and older who have obesity,23.3,22.1,24.6,"8,313",,,,,,Non-Hispanic White,Non-Hispanic White
2012,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2012,CA,Percent of adults aged 18 years and older who have obesity,26.3,24.4,28.3,"3,620",,,Some college or technical sch,,,,Some college or technical school
2012,CA,Percent of adults aged 18 years and older who have obesity,25.0,23.9,26.0,"13,646",Total,,,,,,Total
2012,CO,Percent of adults aged 18 years and older who have obesity,22.2,19.5,25.0,"1,590",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2012,CO,Percent of adults aged 18 years and older who have obesity,22.2,19.0,25.9,"1,071",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2012,CO,Percent of adults aged 18 years and older who have obesity,22.0,19.4,24.9,"1,533",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2012,CO,Percent of adults aged 18 years and older who have obesity,19.6,17.3,22.1,"1,749",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2012,CO,Percent of adults aged 18 years and older who have obesity,19.3,17.6,21.0,"3,423",,,,,"$75,000 or greater",,"$75,000 or greater"
2012,CO,Percent of adults aged 18 years and older who have obesity,11.8,9.2,15.1,579,,18 - 24,,,,,18 - 24
2012,CO,Percent of adults aged 18 years and older who have obesity,19.0,13.0,26.8,189,,,,,,2 or more races,2 or more races
2012,CO,Percent of adults aged 18 years and older who have obesity,16.6,14.2,19.3,"1,152",,25 - 34,,,,,25 - 34
2012,CO,Percent of adults aged 18 years and older who have obesity,23.4,21.0,26.1,"1,576",,35 - 44,,,,,35 - 44
2012,CO,Percent of adults aged 18 years and older who have obesity,25.5,23.2,27.9,"2,126",,45 - 54,,,,,45 - 54
2012,CO,Percent of adults aged 18 years and older who have obesity,23.6,21.6,25.8,"2,723",,55 - 64,,,,,55 - 64
2012,CO,Percent of adults aged 18 years and older who have obesity,19.6,17.9,21.4,"3,419",,65 or older,,,,,65 or older
2012,CO,Percent of adults aged 18 years and older who have obesity,28.6,17.0,43.9,66,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2012,CO,Percent of adults aged 18 years and older who have obesity,9.2,4.6,17.7,131,,,,,,Asian,Asian
2012,CO,Percent of adults aged 18 years and older who have obesity,15.7,14.5,17.0,"4,832",,,College graduate,,,,College graduate
2012,CO,Percent of adults aged 18 years and older who have obesity,16.9,14.1,20.2,"1,324",,,,,Data not reported,,Data not reported
2012,CO,Percent of adults aged 18 years and older who have obesity,19.8,18.5,21.2,"6,399",,,,Female,,,Female
2012,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2012,CO,Percent of adults aged 18 years and older who have obesity,23.1,21.1,25.2,"2,799",,,High school graduate,,,,High school graduate
2012,CO,Percent of adults aged 18 years and older who have obesity,26.9,24.0,30.0,"1,386",,,,,,Hispanic,Hispanic
2012,CO,Percent of adults aged 18 years and older who have obesity,23.7,20.1,27.7,953,,,,,"Less than $15,000",,"Less than $15,000"
2012,CO,Percent of adults aged 18 years and older who have obesity,25.6,21.5,30.1,703,,,Less than high school,,,,Less than high school
2012,CO,Percent of adults aged 18 years and older who have obesity,21.1,19.7,22.6,"5,244",,,,Male,,,Male
2012,CO,Percent of adults aged 18 years and older who have obesity,28.2,21.9,35.4,225,,,,,,Non-Hispanic Black,Non-Hispanic Black
2012,CO,Percent of adults aged 18 years and older who have obesity,18.7,17.7,19.8,"9,386",,,,,,Non-Hispanic White,Non-Hispanic White
2012,CO,Percent of adults aged 18 years and older who have obesity,31.7,19.6,47.0,62,,,,,,Other,Other
2012,CO,Percent of adults aged 18 years and older who have obesity,21.9,20.1,23.8,"3,295",,,Some college or technical sch,,,,Some college or technical school
2012,CO,Percent of adults aged 18 years and older who have obesity,20.5,19.5,21.5,"11,643",Total,,,,,,Total
2012,CT,Percent of adults aged 18 years and older who have obesity,30.8,26.8,35.1,986,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2012,CT,Percent of adults aged 18 years and older who have obesity,30.8,26.0,36.0,628,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2012,CT,Percent of adults aged 18 years and older who have obesity,27.3,23.7,31.3,956,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2012,CT,Percent of adults aged 18 years and older who have obesity,28.7,25.0,32.7,"1,107",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2012,CT,Percent of adults aged 18 years and older who have obesity,21.4,19.4,23.5,"2,899",,,,,"$75,000 or greater",,"$75,000 or greater"
2012,CT,Percent of adults aged 18 years and older who have obesity,9.6,6.7,13.6,441,,18 - 24,,,,,18 - 24
2012,CT,Percent of adults aged 18 years and older who have obesity,44.2,29.3,60.3,72,,,,,,2 or more races,2 or more races
2012,CT,Percent of adults aged 18 years and older who have obesity,28.7,24.6,33.2,762,,25 - 34,,,,,25 - 34
2012,CT,Percent of adults aged 18 years and older who have obesity,28.0,24.9,31.4,"1,132",,35 - 44,,,,,35 - 44
2012,CT,Percent of adults aged 18 years and older who have obesity,28.8,25.8,31.9,"1,512",,45 - 54,,,,,45 - 54
2012,CT,Percent of adults aged 18 years and older who have obesity,27.9,25.2,30.9,"1,769",,55 - 64,,,,,55 - 64
2012,CT,Percent of adults aged 18 years and older who have obesity,26.5,24.3,28.9,"2,625",,65 or older,,,,,65 or older
2012,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2012,CT,Percent of adults aged 18 years and older who have obesity,5.6,2.6,11.5,155,,,,,,Asian,Asian
2012,CT,Percent of adults aged 18 years and older who have obesity,17.8,16.3,19.5,"3,616",,,College graduate,,,,College graduate
2012,CT,Percent of adults aged 18 years and older who have obesity,21.2,18.0,24.8,"1,134",,,,,Data not reported,,Data not reported
2012,CT,Percent of adults aged 18 years and older who have obesity,24.1,22.4,25.8,"4,721",,,,Female,,,Female
2012,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2012,CT,Percent of adults aged 18 years and older who have obesity,29.2,26.6,31.9,"2,153",,,High school graduate,,,,High school graduate
2012,CT,Percent of adults aged 18 years and older who have obesity,32.2,27.4,37.3,597,,,,,,Hispanic,Hispanic
2012,CT,Percent of adults aged 18 years and older who have obesity,35.5,30.1,41.3,602,,,,,"Less than $15,000",,"Less than $15,000"
2012,CT,Percent of adults aged 18 years and older who have obesity,33.0,27.8,38.6,520,,,Less than high school,,,,Less than high school
2012,CT,Percent of adults aged 18 years and older who have obesity,27.1,25.1,29.2,"3,591",,,,Male,,,Male
2012,CT,Percent of adults aged 18 years and older who have obesity,34.3,29.3,39.7,602,,,,,,Non-Hispanic Black,Non-Hispanic Black
2012,CT,Percent of adults aged 18 years and older who have obesity,24.1,22.8,25.6,"6,596",,,,,,Non-Hispanic White,Non-Hispanic White
2012,CT,Percent of adults aged 18 years and older who have obesity,24.4,14.4,38.4,89,,,,,,Other,Other
2012,CT,Percent of adults aged 18 years and older who have obesity,28.3,25.7,31.0,"1,995",,,Some college or technical sch,,,,Some college or technical school
2012,CT,Percent of adults aged 18 years and older who have obesity,25.6,24.3,26.9,"8,312",Total,,,,,,Total
2012,DE,Percent of adults aged 18 years and older who have obesity,30.1,24.7,36.0,514,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2012,DE,Percent of adults aged 18 years and older who have obesity,35.5,29.4,42.2,462,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2012,DE,Percent of adults aged 18 years and older who have obesity,30.5,25.9,35.6,627,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2012,DE,Percent of adults aged 18 years and older who have obesity,26.1,22.2,30.6,732,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2012,DE,Percent of adults aged 18 years and older who have obesity,24.4,21.5,27.5,"1,383",,,,,"$75,000 or greater",,"$75,000 or greater"
2012,DE,Percent of adults aged 18 years and older who have obesity,9.9,6.7,14.3,298,,18 - 24,,,,,18 - 24
2012,DE,Percent of adults aged 18 years and older who have obesity,26.6,18.1,37.3,103,,,,,,2 or more races,2 or more races
2012,DE,Percent of adults aged 18 years and older who have obesity,25.2,20.4,30.6,494,,25 - 34,,,,,25 - 34
2012,DE,Percent of adults aged 18 years and older who have obesity,29.4,25.0,34.2,615,,35 - 44,,,,,35 - 44
2012,DE,Percent of adults aged 18 years and older who have obesity,32.1,28.1,36.3,869,,45 - 54,,,,,45 - 54
2012,DE,Percent of adults aged 18 years and older who have obesity,35.1,31.3,39.1,987,,55 - 64,,,,,55 - 64
2012,DE,Percent of adults aged 18 years and older who have obesity,26.0,23.3,28.8,"1,644",,65 or older,,,,,65 or older
2012,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2012,DE,Percent of adults aged 18 years and older who have obesity,2.9,0.6,13.4,55,,,,,,Asian,Asian
2012,DE,Percent of adults aged 18 years and older who have obesity,20.5,18.3,22.9,"1,800",,,College graduate,,,,College graduate
2012,DE,Percent of adults aged 18 years and older who have obesity,15.8,12.6,19.7,633,,,,,Data not reported,,Data not reported
2012,DE,Percent of adults aged 18 years and older who have obesity,27.8,25.6,30.0,"2,958",,,,Female,,,Female
2012,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2012,DE,Percent of adults aged 18 years and older who have obesity,27.8,25.0,30.9,"1,491",,,High school graduate,,,,High school graduate
2012,DE,Percent of adults aged 18 years and older who have obesity,28.6,20.0,39.0,148,,,,,,Hispanic,Hispanic
2012,DE,Percent of adults aged 18 years and older who have obesity,32.0,27.2,37.3,593,,,,,"Less than $15,000",,"Less than $15,000"
2012,DE,Percent of adults aged 18 years and older who have obesity,27.6,21.9,34.1,323,,,Less than high school,,,,Less than high school
2012,DE,Percent of adults aged 18 years and older who have obesity,26.0,23.5,28.6,"1,986",,,,Male,,,Male
2012,DE,Percent of adults aged 18 years and older who have obesity,34.5,30.3,39.1,697,,,,,,Non-Hispanic Black,Non-Hispanic Black
2012,DE,Percent of adults aged 18 years and older who have obesity,25.6,23.8,27.4,"3,837",,,,,,Non-Hispanic White,Non-Hispanic White
2012,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2012,DE,Percent of adults aged 18 years and older who have obesity,31.2,28.0,34.5,"1,323",,,Some college or technical sch,,,,Some college or technical school
2012,DE,Percent of adults aged 18 years and older who have obesity,26.9,25.2,28.6,"4,944",Total,,,,,,Total
2012,DC,Percent of adults aged 18 years and older who have obesity,28.5,22.2,35.6,397,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2012,DC,Percent of adults aged 18 years and older who have obesity,24.1,16.7,33.5,217,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
