yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2022,AK,Percent of adults aged 18 years and older who have obesity,28.5,23.3,34.3,539,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,AK,Percent of adults aged 18 years and older who have obesity,34.8,30.4,39.4,779,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,AK,Percent of adults aged 18 years and older who have obesity,34.0,29.5,38.8,735,,,,,"$75,000 or greater",,"$75,000 or greater"
2022,AK,Percent of adults aged 18 years and older who have obesity,24.5,19.4,30.6,324,,18 - 24,,,,,18 - 24
2022,AK,Percent of adults aged 18 years and older who have obesity,36.6,30.1,43.6,310,,,,,,2 or more races,2 or more races
2022,AK,Percent of adults aged 18 years and older who have obesity,29.5,25.3,34.0,609,,25 - 34,,,,,25 - 34
2022,AK,Percent of adults aged 18 years and older who have obesity,36.0,31.5,40.8,745,,35 - 44,,,,,35 - 44
2022,AK,Percent of adults aged 18 years and older who have obesity,41.8,37.3,46.5,756,,45 - 54,,,,,45 - 54
2022,AK,Percent of adults aged 18 years and older who have obesity,33.1,29.4,37.1,"1,062",,55 - 64,,,,,55 - 64
2022,AK,Percent of adults aged 18 years and older who have obesity,28.0,25.3,31.0,"1,777",,65 or older,,,,,65 or older
2022,AK,Percent of adults aged 18 years and older who have obesity,36.2,30.9,42.0,586,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,AK,Percent of adults aged 18 years and older who have obesity,24.2,15.5,35.8,127,,,,,,Asian,Asian
2022,AK,Percent of adults aged 18 years and older who have obesity,24.1,21.9,26.5,"2,119",,,College graduate,,,,College graduate
2022,AK,Percent of adults aged 18 years and older who have obesity,28.9,26.4,31.6,"2,257",,,,,Data not reported,,Data not reported
2022,AK,Percent of adults aged 18 years and older who have obesity,33.3,30.6,36.1,"2,480",,,,Female,,,Female
2022,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,AK,Percent of adults aged 18 years and older who have obesity,34.6,31.3,38.0,"1,330",,,High school graduate,,,,High school graduate
2022,AK,Percent of adults aged 18 years and older who have obesity,27.1,20.2,35.3,194,,,,,,Hispanic,Hispanic
2022,AK,Percent of adults aged 18 years and older who have obesity,37.9,29.6,46.8,228,,,,,"Less than $15,000",,"Less than $15,000"
2022,AK,Percent of adults aged 18 years and older who have obesity,33.4,25.8,42.0,243,,,Less than high school,,,,Less than high school
2022,AK,Percent of adults aged 18 years and older who have obesity,31.2,28.9,33.5,"2,793",,,,Male,,,Male
2022,AK,Percent of adults aged 18 years and older who have obesity,33.4,23.1,45.4,97,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,AK,Percent of adults aged 18 years and older who have obesity,31.3,29.4,33.2,"3,756",,,,,,Non-Hispanic White,Non-Hispanic White
2022,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,AK,Percent of adults aged 18 years and older who have obesity,36.0,32.8,39.2,"1,564",,,Some college or technical sch,,,,Some college or technical school
2022,AK,Percent of adults aged 18 years and older who have obesity,32.1,30.4,33.9,"5,273",Total,,,,,,Total
2022,AZ,Percent of adults aged 18 years and older who have obesity,35.6,30.3,41.4,796,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,AZ,Percent of adults aged 18 years and older who have obesity,35.5,30.8,40.4,"1,082",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,AZ,Percent of adults aged 18 years and older who have obesity,33.8,29.2,38.6,"1,168",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,AZ,Percent of adults aged 18 years and older who have obesity,33.5,29.5,37.8,"1,429",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,AZ,Percent of adults aged 18 years and older who have obesity,35.7,30.8,40.8,970,,,,,"$75,000 or greater",,"$75,000 or greater"
2022,AZ,Percent of adults aged 18 years and older who have obesity,23.3,18.5,29.0,481,,18 - 24,,,,,18 - 24
2022,AZ,Percent of adults aged 18 years and older who have obesity,39.6,29.2,51.0,162,,,,,,2 or more races,2 or more races
2022,AZ,Percent of adults aged 18 years and older who have obesity,33.9,29.4,38.8,751,,25 - 34,,,,,25 - 34
2022,AZ,Percent of adults aged 18 years and older who have obesity,34.9,30.8,39.3,"1,034",,35 - 44,,,,,35 - 44
2022,AZ,Percent of adults aged 18 years and older who have obesity,41.6,37.4,45.9,"1,192",,45 - 54,,,,,45 - 54
2022,AZ,Percent of adults aged 18 years and older who have obesity,35.1,31.4,39.1,"1,668",,55 - 64,,,,,55 - 64
2022,AZ,Percent of adults aged 18 years and older who have obesity,30.4,28.0,32.9,"4,054",,65 or older,,,,,65 or older
2022,AZ,Percent of adults aged 18 years and older who have obesity,47.9,40.1,55.8,399,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,AZ,Percent of adults aged 18 years and older who have obesity,11.6,6.3,20.3,117,,,,,,Asian,Asian
2022,AZ,Percent of adults aged 18 years and older who have obesity,29.0,26.7,31.4,"3,682",,,College graduate,,,,College graduate
2022,AZ,Percent of adults aged 18 years and older who have obesity,30.7,28.2,33.4,"3,211",,,,,Data not reported,,Data not reported
2022,AZ,Percent of adults aged 18 years and older who have obesity,33.8,31.5,36.1,"4,725",,,,Female,,,Female
2022,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,AZ,Percent of adults aged 18 years and older who have obesity,33.5,30.2,37.0,"1,929",,,High school graduate,,,,High school graduate
2022,AZ,Percent of adults aged 18 years and older who have obesity,41.5,37.8,45.3,"1,539",,,,,,Hispanic,Hispanic
2022,AZ,Percent of adults aged 18 years and older who have obesity,36.2,29.3,43.7,524,,,,,"Less than $15,000",,"Less than $15,000"
2022,AZ,Percent of adults aged 18 years and older who have obesity,38.3,32.3,44.7,533,,,Less than high school,,,,Less than high school
2022,AZ,Percent of adults aged 18 years and older who have obesity,32.7,30.5,35.0,"4,455",,,,Male,,,Male
2022,AZ,Percent of adults aged 18 years and older who have obesity,43.5,34.6,52.8,215,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,AZ,Percent of adults aged 18 years and older who have obesity,28.7,27.0,30.5,"6,411",,,,,,Non-Hispanic White,Non-Hispanic White
2022,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,AZ,Percent of adults aged 18 years and older who have obesity,34.9,32.2,37.7,"3,016",,,Some college or technical sch,,,,Some college or technical school
2022,AZ,Percent of adults aged 18 years and older who have obesity,33.2,31.6,34.9,"9,180",Total,,,,,,Total
2022,AR,Percent of adults aged 18 years and older who have obesity,39.4,34.0,45.1,584,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,AR,Percent of adults aged 18 years and older who have obesity,35.1,30.0,40.6,546,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,AR,Percent of adults aged 18 years and older who have obesity,42.8,37.5,48.2,589,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,AR,Percent of adults aged 18 years and older who have obesity,39.9,35.2,44.8,661,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,AR,Percent of adults aged 18 years and older who have obesity,39.1,33.5,45.0,436,,,,,"$75,000 or greater",,"$75,000 or greater"
2022,AR,Percent of adults aged 18 years and older who have obesity,27.6,21.4,34.8,219,,18 - 24,,,,,18 - 24
2022,AR,Percent of adults aged 18 years and older who have obesity,40.7,29.5,52.9,113,,,,,,2 or more races,2 or more races
2022,AR,Percent of adults aged 18 years and older who have obesity,39.0,33.5,44.9,370,,25 - 34,,,,,25 - 34
2022,AR,Percent of adults aged 18 years and older who have obesity,40.0,35.2,44.9,508,,35 - 44,,,,,35 - 44
2022,AR,Percent of adults aged 18 years and older who have obesity,46.1,41.7,50.4,671,,45 - 54,,,,,45 - 54
2022,AR,Percent of adults aged 18 years and older who have obesity,40.8,36.9,44.8,853,,55 - 64,,,,,55 - 64
2022,AR,Percent of adults aged 18 years and older who have obesity,32.3,29.8,34.9,"2,031",,65 or older,,,,,65 or older
2022,AR,Percent of adults aged 18 years and older who have obesity,39.7,27.9,52.8,85,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2022,AR,Percent of adults aged 18 years and older who have obesity,36.1,33.1,39.1,"1,553",,,College graduate,,,,College graduate
2022,AR,Percent of adults aged 18 years and older who have obesity,33.1,30.1,36.3,"1,505",,,,,Data not reported,,Data not reported
2022,AR,Percent of adults aged 18 years and older who have obesity,39.6,36.9,42.2,"2,468",,,,Female,,,Female
2022,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,AR,Percent of adults aged 18 years and older who have obesity,39.1,36.0,42.3,"1,516",,,High school graduate,,,,High school graduate
2022,AR,Percent of adults aged 18 years and older who have obesity,30.3,22.1,40.0,137,,,,,,Hispanic,Hispanic
2022,AR,Percent of adults aged 18 years and older who have obesity,39.6,32.6,47.0,331,,,,,"Less than $15,000",,"Less than $15,000"
2022,AR,Percent of adults aged 18 years and older who have obesity,30.4,24.6,36.8,336,,,Less than high school,,,,Less than high school
2022,AR,Percent of adults aged 18 years and older who have obesity,35.3,32.8,37.9,"2,184",,,,Male,,,Male
2022,AR,Percent of adults aged 18 years and older who have obesity,43.8,38.0,49.8,505,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,AR,Percent of adults aged 18 years and older who have obesity,36.5,34.6,38.5,"3,673",,,,,,Non-Hispanic White,Non-Hispanic White
2022,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,AR,Percent of adults aged 18 years and older who have obesity,39.3,35.9,42.8,"1,235",,,Some college or technical sch,,,,Some college or technical school
2022,AR,Percent of adults aged 18 years and older who have obesity,37.4,35.6,39.2,"4,652",Total,,,,,,Total
2022,CA,Percent of adults aged 18 years and older who have obesity,31.4,26.8,36.4,679,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,CA,Percent of adults aged 18 years and older who have obesity,34.0,29.7,38.7,871,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,CA,Percent of adults aged 18 years and older who have obesity,29.3,25.1,34.0,862,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,CA,Percent of adults aged 18 years and older who have obesity,31.1,27.3,35.1,"1,075",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,CA,Percent of adults aged 18 years and older who have obesity,24.5,20.9,28.5,966,,,,,"$75,000 or greater",,"$75,000 or greater"
2022,CA,Percent of adults aged 18 years and older who have obesity,13.8,11.3,16.9,869,,18 - 24,,,,,18 - 24
2022,CA,Percent of adults aged 18 years and older who have obesity,26.6,19.4,35.4,214,,,,,,2 or more races,2 or more races
2022,CA,Percent of adults aged 18 years and older who have obesity,28.4,25.3,31.8,"1,495",,25 - 34,,,,,25 - 34
2022,CA,Percent of adults aged 18 years and older who have obesity,34.8,31.2,38.7,"1,456",,35 - 44,,,,,35 - 44
2022,CA,Percent of adults aged 18 years and older who have obesity,32.7,29.4,36.2,"1,427",,45 - 54,,,,,45 - 54
2022,CA,Percent of adults aged 18 years and older who have obesity,29.6,26.5,32.9,"1,570",,55 - 64,,,,,55 - 64
2022,CA,Percent of adults aged 18 years and older who have obesity,25.5,23.0,28.2,"2,649",,65 or older,,,,,65 or older
2022,CA,Percent of adults aged 18 years and older who have obesity,42.4,28.7,57.4,96,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,CA,Percent of adults aged 18 years and older who have obesity,12.5,9.6,16.1,903,,,,,,Asian,Asian
2022,CA,Percent of adults aged 18 years and older who have obesity,20.2,18.6,21.8,"4,637",,,College graduate,,,,College graduate
2022,CA,Percent of adults aged 18 years and older who have obesity,25.3,23.4,27.2,"4,500",,,,,Data not reported,,Data not reported
2022,CA,Percent of adults aged 18 years and older who have obesity,27.9,26.0,30.0,"4,351",,,,Female,,,Female
2022,CA,Percent of adults aged 18 years and older who have obesity,28.6,17.8,42.6,62,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,CA,Percent of adults aged 18 years and older who have obesity,29.0,26.3,31.9,"1,784",,,High school graduate,,,,High school graduate
2022,CA,Percent of adults aged 18 years and older who have obesity,36.0,33.4,38.7,"2,316",,,,,,Hispanic,Hispanic
2022,CA,Percent of adults aged 18 years and older who have obesity,36.0,29.8,42.7,513,,,,,"Less than $15,000",,"Less than $15,000"
2022,CA,Percent of adults aged 18 years and older who have obesity,36.7,31.8,41.8,581,,,Less than high school,,,,Less than high school
2022,CA,Percent of adults aged 18 years and older who have obesity,28.2,26.5,30.0,"5,115",,,,Male,,,Male
2022,CA,Percent of adults aged 18 years and older who have obesity,38.7,33.0,44.6,552,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,CA,Percent of adults aged 18 years and older who have obesity,25.8,24.2,27.4,"4,957",,,,,,Non-Hispanic White,Non-Hispanic White
2022,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,CA,Percent of adults aged 18 years and older who have obesity,32.0,29.5,34.5,"2,434",,,Some college or technical sch,,,,Some college or technical school
2022,CA,Percent of adults aged 18 years and older who have obesity,28.1,26.8,29.4,"9,466",Total,,,,,,Total
2022,CO,Percent of adults aged 18 years and older who have obesity,30.4,25.8,35.5,557,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,CO,Percent of adults aged 18 years and older who have obesity,26.7,23.1,30.6,702,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,CO,Percent of adults aged 18 years and older who have obesity,27.6,23.9,31.6,846,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,CO,Percent of adults aged 18 years and older who have obesity,27.6,24.6,30.9,"1,172",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,CO,Percent of adults aged 18 years and older who have obesity,26.1,22.9,29.5,"1,054",,,,,"$75,000 or greater",,"$75,000 or greater"
2022,CO,Percent of adults aged 18 years and older who have obesity,15.0,12.0,18.7,592,,18 - 24,,,,,18 - 24
2022,CO,Percent of adults aged 18 years and older who have obesity,15.8,10.5,23.0,151,,,,,,2 or more races,2 or more races
2022,CO,Percent of adults aged 18 years and older who have obesity,23.9,21.2,26.7,"1,179",,25 - 34,,,,,25 - 34
2022,CO,Percent of adults aged 18 years and older who have obesity,25.3,22.7,28.1,"1,438",,35 - 44,,,,,35 - 44
2022,CO,Percent of adults aged 18 years and older who have obesity,29.2,26.3,32.2,"1,376",,45 - 54,,,,,45 - 54
2022,CO,Percent of adults aged 18 years and older who have obesity,31.2,28.4,34.2,"1,470",,55 - 64,,,,,55 - 64
2022,CO,Percent of adults aged 18 years and older who have obesity,24.0,21.6,26.4,"2,333",,65 or older,,,,,65 or older
2022,CO,Percent of adults aged 18 years and older who have obesity,39.2,26.8,53.2,69,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,CO,Percent of adults aged 18 years and older who have obesity,12.8,7.5,21.1,186,,,,,,Asian,Asian
2022,CO,Percent of adults aged 18 years and older who have obesity,20.2,18.8,21.7,"4,224",,,College graduate,,,,College graduate
2022,CO,Percent of adults aged 18 years and older who have obesity,21.8,20.2,23.5,"3,770",,,,,Data not reported,,Data not reported
2022,CO,Percent of adults aged 18 years and older who have obesity,25.2,23.6,26.9,"4,045",,,,Female,,,Female
2022,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,CO,Percent of adults aged 18 years and older who have obesity,27.8,25.2,30.5,"1,579",,,High school graduate,,,,High school graduate
2022,CO,Percent of adults aged 18 years and older who have obesity,30.4,27.5,33.4,"1,319",,,,,,Hispanic,Hispanic
2022,CO,Percent of adults aged 18 years and older who have obesity,33.0,26.4,40.3,287,,,,,"Less than $15,000",,"Less than $15,000"
2022,CO,Percent of adults aged 18 years and older who have obesity,29.4,24.7,34.7,432,,,Less than high school,,,,Less than high school
2022,CO,Percent of adults aged 18 years and older who have obesity,24.9,23.3,26.5,"4,343",,,,Male,,,Male
2022,CO,Percent of adults aged 18 years and older who have obesity,29.0,23.2,35.6,261,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,CO,Percent of adults aged 18 years and older who have obesity,24.1,22.8,25.4,"6,071",,,,,,Non-Hispanic White,Non-Hispanic White
2022,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,CO,Percent of adults aged 18 years and older who have obesity,28.2,25.9,30.6,"2,136",,,Some college or technical sch,,,,Some college or technical school
2022,CO,Percent of adults aged 18 years and older who have obesity,25.0,23.9,26.2,"8,388",Total,,,,,,Total
2022,CT,Percent of adults aged 18 years and older who have obesity,35.7,29.7,42.1,548,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,CT,Percent of adults aged 18 years and older who have obesity,42.7,36.6,49.0,632,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,CT,Percent of adults aged 18 years and older who have obesity,36.8,31.0,42.9,652,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,CT,Percent of adults aged 18 years and older who have obesity,31.7,27.8,35.9,987,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,CT,Percent of adults aged 18 years and older who have obesity,28.4,24.3,32.8,944,,,,,"$75,000 or greater",,"$75,000 or greater"
2022,CT,Percent of adults aged 18 years and older who have obesity,19.6,14.6,25.8,423,,18 - 24,,,,,18 - 24
2022,CT,Percent of adults aged 18 years and older who have obesity,33.7,23.2,46.1,125,,,,,,2 or more races,2 or more races
2022,CT,Percent of adults aged 18 years and older who have obesity,32.1,28.2,36.4,899,,25 - 34,,,,,25 - 34
2022,CT,Percent of adults aged 18 years and older who have obesity,32.8,29.0,36.7,"1,099",,35 - 44,,,,,35 - 44
2022,CT,Percent of adults aged 18 years and older who have obesity,33.7,30.2,37.4,"1,271",,45 - 54,,,,,45 - 54
2022,CT,Percent of adults aged 18 years and older who have obesity,34.8,31.5,38.4,"1,751",,55 - 64,,,,,55 - 64
2022,CT,Percent of adults aged 18 years and older who have obesity,28.6,25.8,31.5,"2,769",,65 or older,,,,,65 or older
2022,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,CT,Percent of adults aged 18 years and older who have obesity,13.4,8.0,21.6,222,,,,,,Asian,Asian
2022,CT,Percent of adults aged 18 years and older who have obesity,23.6,21.8,25.4,"4,237",,,College graduate,,,,College graduate
2022,CT,Percent of adults aged 18 years and older who have obesity,26.7,24.7,28.8,"4,142",,,,,Data not reported,,Data not reported
2022,CT,Percent of adults aged 18 years and older who have obesity,30.8,28.6,33.0,"4,001",,,,Female,,,Female
2022,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,CT,Percent of adults aged 18 years and older who have obesity,33.8,30.5,37.2,"1,692",,,High school graduate,,,,High school graduate
2022,CT,Percent of adults aged 18 years and older who have obesity,37.1,33.0,41.3,926,,,,,,Hispanic,Hispanic
2022,CT,Percent of adults aged 18 years and older who have obesity,38.7,31.1,46.9,307,,,,,"Less than $15,000",,"Less than $15,000"
2022,CT,Percent of adults aged 18 years and older who have obesity,38.5,31.9,45.5,406,,,Less than high school,,,,Less than high school
2022,CT,Percent of adults aged 18 years and older who have obesity,30.4,28.3,32.6,"4,211",,,,Male,,,Male
2022,CT,Percent of adults aged 18 years and older who have obesity,38.4,33.0,44.2,602,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,CT,Percent of adults aged 18 years and older who have obesity,28.8,27.1,30.6,"6,044",,,,,,Non-Hispanic White,Non-Hispanic White
2022,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,CT,Percent of adults aged 18 years and older who have obesity,34.8,31.8,38.0,"1,844",,,Some college or technical sch,,,,Some college or technical school
2022,CT,Percent of adults aged 18 years and older who have obesity,30.6,29.1,32.1,"8,212",Total,,,,,,Total
2022,DE,Percent of adults aged 18 years and older who have obesity,42.8,34.4,51.7,262,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,DE,Percent of adults aged 18 years and older who have obesity,41.3,34.2,48.7,364,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,DE,Percent of adults aged 18 years and older who have obesity,39.3,32.4,46.7,400,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2022,DE,Percent of adults aged 18 years and older who have obesity,37.2,31.7,43.0,540,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2022,DE,Percent of adults aged 18 years and older who have obesity,41.3,35.1,47.8,470,,,,,"$75,000 or greater",,"$75,000 or greater"
2022,DE,Percent of adults aged 18 years and older who have obesity,28.0,20.6,36.8,198,,18 - 24,,,,,18 - 24
2022,DE,Percent of adults aged 18 years and older who have obesity,40.2,26.7,55.2,73,,,,,,2 or more races,2 or more races
2022,DE,Percent of adults aged 18 years and older who have obesity,34.3,27.7,41.6,321,,25 - 34,,,,,25 - 34
2022,DE,Percent of adults aged 18 years and older who have obesity,42.4,36.5,48.5,431,,35 - 44,,,,,35 - 44
2022,DE,Percent of adults aged 18 years and older who have obesity,44.6,38.9,50.4,503,,45 - 54,,,,,45 - 54
2022,DE,Percent of adults aged 18 years and older who have obesity,42.0,37.0,47.1,671,,55 - 64,,,,,55 - 64
2022,DE,Percent of adults aged 18 years and older who have obesity,35.0,31.6,38.6,"1,426",,65 or older,,,,,65 or older
2022,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2022,DE,Percent of adults aged 18 years and older who have obesity,18.7,9.0,35.0,69,,,,,,Asian,Asian
2022,DE,Percent of adults aged 18 years and older who have obesity,35.6,32.2,39.2,"1,456",,,College graduate,,,,College graduate
2022,DE,Percent of adults aged 18 years and older who have obesity,34.4,31.1,37.9,"1,375",,,,,Data not reported,,Data not reported
2022,DE,Percent of adults aged 18 years and older who have obesity,40.5,37.3,43.8,"1,900",,,,Female,,,Female
2022,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2022,DE,Percent of adults aged 18 years and older who have obesity,37.3,33.2,41.5,936,,,High school graduate,,,,High school graduate
2022,DE,Percent of adults aged 18 years and older who have obesity,35.4,27.5,44.2,268,,,,,,Hispanic,Hispanic
2022,DE,Percent of adults aged 18 years and older who have obesity,42.0,32.1,52.7,139,,,,,"Less than $15,000",,"Less than $15,000"
2022,DE,Percent of adults aged 18 years and older who have obesity,46.5,37.3,56.0,200,,,Less than high school,,,,Less than high school
2022,DE,Percent of adults aged 18 years and older who have obesity,35.3,32.3,38.5,"1,650",,,,Male,,,Male
2022,DE,Percent of adults aged 18 years and older who have obesity,49.2,43.4,55.0,525,,,,,,Non-Hispanic Black,Non-Hispanic Black
2022,DE,Percent of adults aged 18 years and older who have obesity,35.4,32.8,38.0,"2,499",,,,,,Non-Hispanic White,Non-Hispanic White
2022,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2022,DE,Percent of adults aged 18 years and older who have obesity,38.3,34.2,42.5,952,,,Some college or technical sch,,,,Some college or technical school
2022,DE,Percent of adults aged 18 years and older who have obesity,37.9,35.6,40.2,"3,550",Total,,,,,,Total
2022,DC,Percent of adults aged 18 years and older who have obesity,37.2,28.1,47.3,156,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2022,DC,Percent of adults aged 18 years and older who have obesity,41.5,31.6,52.1,192,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2022,DC,Percent of adults aged 18 years and older who have obesity,31.1,22.8,40.9,174,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
