yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2017,AL,Percent of adults who report consuming fruit less than one time daily,44.9,43.1,46.6,"6,140",Total,,,,,,Total
2017,AK,Percent of adults who report consuming fruit less than one time daily,38.4,29.3,48.5,327,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,AK,Percent of adults who report consuming fruit less than one time daily,32.4,22.6,44.0,216,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,AK,Percent of adults who report consuming fruit less than one time daily,37.0,28.7,46.1,336,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,AK,Percent of adults who report consuming fruit less than one time daily,34.0,27.4,41.3,427,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,AK,Percent of adults who report consuming fruit less than one time daily,32.4,28.3,36.7,"1,139",,,,,"$75,000 or greater",,"$75,000 or greater"
2017,AK,Percent of adults who report consuming fruit less than one time daily,49.3,38.8,59.9,153,,18 - 24,,,,,18 - 24
2017,AK,Percent of adults who report consuming fruit less than one time daily,43.4,29.6,58.4,125,,,,,,2 or more races,2 or more races
2017,AK,Percent of adults who report consuming fruit less than one time daily,30.3,24.2,37.3,320,,25 - 34,,,,,25 - 34
2017,AK,Percent of adults who report consuming fruit less than one time daily,38.5,30.6,47.2,377,,35 - 44,,,,,35 - 44
2017,AK,Percent of adults who report consuming fruit less than one time daily,37.9,31.7,44.5,464,,45 - 54,,,,,45 - 54
2017,AK,Percent of adults who report consuming fruit less than one time daily,34.8,29.4,40.6,785,,55 - 64,,,,,55 - 64
2017,AK,Percent of adults who report consuming fruit less than one time daily,34.9,30.1,40.0,860,,65 or older,,,,,65 or older
2017,AK,Percent of adults who report consuming fruit less than one time daily,59.5,50.6,67.7,450,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,AK,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2017,AK,Percent of adults who report consuming fruit less than one time daily,26.3,22.6,30.3,"1,145",,,College graduate,,,,College graduate
2017,AK,Percent of adults who report consuming fruit less than one time daily,45.8,35.6,56.3,265,,,,,Data not reported,,Data not reported
2017,AK,Percent of adults who report consuming fruit less than one time daily,29.4,25.6,33.4,"1,541",,,,Female,,,Female
2017,AK,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,AK,Percent of adults who report consuming fruit less than one time daily,42.2,36.2,48.4,778,,,High school graduate,,,,High school graduate
2017,AK,Percent of adults who report consuming fruit less than one time daily,17.5,9.7,29.5,82,,,,,,Hispanic,Hispanic
2017,AK,Percent of adults who report consuming fruit less than one time daily,55.2,43.3,66.5,249,,,,,"Less than $15,000",,"Less than $15,000"
2017,AK,Percent of adults who report consuming fruit less than one time daily,54.0,41.6,66.0,173,,,Less than high school,,,,Less than high school
2017,AK,Percent of adults who report consuming fruit less than one time daily,43.6,39.4,48.0,"1,415",,,,Male,,,Male
2017,AK,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,AK,Percent of adults who report consuming fruit less than one time daily,34.5,31.5,37.7,"2,136",,,,,,Non-Hispanic White,Non-Hispanic White
2017,AK,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2017,AK,Percent of adults who report consuming fruit less than one time daily,36.7,31.8,41.9,847,,,Some college or technical sch,,,,Some college or technical school
2017,AK,Percent of adults who report consuming fruit less than one time daily,36.9,34.0,39.9,"2,959",Total,,,,,,Total
2017,AZ,Percent of adults who report consuming fruit less than one time daily,38.6,35.7,41.5,"1,882",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,AZ,Percent of adults who report consuming fruit less than one time daily,40.4,36.7,44.3,"1,189",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,AZ,Percent of adults who report consuming fruit less than one time daily,36.7,33.8,39.7,"1,745",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,AZ,Percent of adults who report consuming fruit less than one time daily,36.7,33.8,39.6,"1,924",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,AZ,Percent of adults who report consuming fruit less than one time daily,32.4,30.5,34.3,"3,751",,,,,"$75,000 or greater",,"$75,000 or greater"
2017,AZ,Percent of adults who report consuming fruit less than one time daily,41.7,37.7,45.7,742,,18 - 24,,,,,18 - 24
2017,AZ,Percent of adults who report consuming fruit less than one time daily,35.7,27.3,45.2,194,,,,,,2 or more races,2 or more races
2017,AZ,Percent of adults who report consuming fruit less than one time daily,38.9,35.9,42.1,"1,211",,25 - 34,,,,,25 - 34
2017,AZ,Percent of adults who report consuming fruit less than one time daily,34.6,31.8,37.4,"1,582",,35 - 44,,,,,35 - 44
2017,AZ,Percent of adults who report consuming fruit less than one time daily,39.0,36.5,41.5,"2,075",,45 - 54,,,,,45 - 54
2017,AZ,Percent of adults who report consuming fruit less than one time daily,37.3,35.1,39.5,"2,782",,55 - 64,,,,,55 - 64
2017,AZ,Percent of adults who report consuming fruit less than one time daily,33.9,32.4,35.4,"5,496",,65 or older,,,,,65 or older
2017,AZ,Percent of adults who report consuming fruit less than one time daily,39.3,33.9,45.0,524,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,AZ,Percent of adults who report consuming fruit less than one time daily,30.7,23.8,38.5,208,,,,,,Asian,Asian
2017,AZ,Percent of adults who report consuming fruit less than one time daily,28.7,27.2,30.2,"5,519",,,College graduate,,,,College graduate
2017,AZ,Percent of adults who report consuming fruit less than one time daily,38.4,35.7,41.1,"2,372",,,,,Data not reported,,Data not reported
2017,AZ,Percent of adults who report consuming fruit less than one time daily,33.3,31.9,34.7,"7,652",,,,Female,,,Female
2017,AZ,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,AZ,Percent of adults who report consuming fruit less than one time daily,41.5,39.4,43.7,"3,151",,,High school graduate,,,,High school graduate
2017,AZ,Percent of adults who report consuming fruit less than one time daily,37.3,34.8,39.8,"2,080",,,,,,Hispanic,Hispanic
2017,AZ,Percent of adults who report consuming fruit less than one time daily,45.3,41.2,49.3,"1,025",,,,,"Less than $15,000",,"Less than $15,000"
2017,AZ,Percent of adults who report consuming fruit less than one time daily,42.2,38.3,46.3,838,,,Less than high school,,,,Less than high school
2017,AZ,Percent of adults who report consuming fruit less than one time daily,41.3,39.7,42.9,"6,216",,,,Male,,,Male
2017,AZ,Percent of adults who report consuming fruit less than one time daily,40.8,35.1,46.8,400,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,AZ,Percent of adults who report consuming fruit less than one time daily,37.3,36.1,38.5,"10,011",,,,,,Non-Hispanic White,Non-Hispanic White
2017,AZ,Percent of adults who report consuming fruit less than one time daily,35.3,25.1,46.9,126,,,,,,Other,Other
2017,AZ,Percent of adults who report consuming fruit less than one time daily,38.3,36.6,40.1,"4,332",,,Some college or technical sch,,,,Some college or technical school
2017,AZ,Percent of adults who report consuming fruit less than one time daily,37.2,36.1,38.3,"13,888",Total,,,,,,Total
2017,AR,Percent of adults who report consuming fruit less than one time daily,43.0,37.1,49.1,834,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,AR,Percent of adults who report consuming fruit less than one time daily,43.2,35.3,51.5,496,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,AR,Percent of adults who report consuming fruit less than one time daily,50.5,42.8,58.1,603,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,AR,Percent of adults who report consuming fruit less than one time daily,43.4,36.7,50.3,584,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,AR,Percent of adults who report consuming fruit less than one time daily,39.6,34.1,45.4,829,,,,,"$75,000 or greater",,"$75,000 or greater"
2017,AR,Percent of adults who report consuming fruit less than one time daily,49.8,39.8,59.8,139,,18 - 24,,,,,18 - 24
2017,AR,Percent of adults who report consuming fruit less than one time daily,42.1,26.3,59.6,111,,,,,,2 or more races,2 or more races
2017,AR,Percent of adults who report consuming fruit less than one time daily,43.9,35.7,52.4,217,,25 - 34,,,,,25 - 34
2017,AR,Percent of adults who report consuming fruit less than one time daily,42.7,36.0,49.6,357,,35 - 44,,,,,35 - 44
2017,AR,Percent of adults who report consuming fruit less than one time daily,49.9,44.1,55.8,592,,45 - 54,,,,,45 - 54
2017,AR,Percent of adults who report consuming fruit less than one time daily,45.2,40.7,49.8,"1,016",,55 - 64,,,,,55 - 64
2017,AR,Percent of adults who report consuming fruit less than one time daily,39.5,36.4,42.7,"2,410",,65 or older,,,,,65 or older
2017,AR,Percent of adults who report consuming fruit less than one time daily,43.1,23.1,65.6,58,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,AR,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2017,AR,Percent of adults who report consuming fruit less than one time daily,41.8,37.4,46.3,"1,435",,,College graduate,,,,College graduate
2017,AR,Percent of adults who report consuming fruit less than one time daily,42.6,36.0,49.4,864,,,,,Data not reported,,Data not reported
2017,AR,Percent of adults who report consuming fruit less than one time daily,41.2,38.0,44.5,"3,029",,,,Female,,,Female
2017,AR,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,AR,Percent of adults who report consuming fruit less than one time daily,48.6,44.1,53.1,"1,590",,,High school graduate,,,,High school graduate
2017,AR,Percent of adults who report consuming fruit less than one time daily,29.9,16.8,47.5,76,,,,,,Hispanic,Hispanic
2017,AR,Percent of adults who report consuming fruit less than one time daily,53.7,46.1,61.0,521,,,,,"Less than $15,000",,"Less than $15,000"
2017,AR,Percent of adults who report consuming fruit less than one time daily,46.1,37.6,54.8,391,,,Less than high school,,,,Less than high school
2017,AR,Percent of adults who report consuming fruit less than one time daily,48.2,44.1,52.3,"1,694",,,,Male,,,Male
2017,AR,Percent of adults who report consuming fruit less than one time daily,40.5,32.7,48.7,663,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,AR,Percent of adults who report consuming fruit less than one time daily,46.9,44.1,49.7,"3,713",,,,,,Non-Hispanic White,Non-Hispanic White
2017,AR,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2017,AR,Percent of adults who report consuming fruit less than one time daily,41.5,36.9,46.3,"1,305",,,Some college or technical sch,,,,Some college or technical school
2017,AR,Percent of adults who report consuming fruit less than one time daily,44.7,42.1,47.3,"4,731",Total,,,,,,Total
2017,CA,Percent of adults who report consuming fruit less than one time daily,32.6,28.9,36.6,917,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,CA,Percent of adults who report consuming fruit less than one time daily,33.1,28.3,38.3,632,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,CA,Percent of adults who report consuming fruit less than one time daily,34.2,29.7,39.1,768,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,CA,Percent of adults who report consuming fruit less than one time daily,33.3,29.3,37.5,994,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,CA,Percent of adults who report consuming fruit less than one time daily,30.5,28.2,32.9,"3,022",,,,,"$75,000 or greater",,"$75,000 or greater"
2017,CA,Percent of adults who report consuming fruit less than one time daily,40.8,36.2,45.6,779,,18 - 24,,,,,18 - 24
2017,CA,Percent of adults who report consuming fruit less than one time daily,34.9,27.3,43.4,225,,,,,,2 or more races,2 or more races
2017,CA,Percent of adults who report consuming fruit less than one time daily,37.1,33.9,40.5,"1,436",,25 - 34,,,,,25 - 34
2017,CA,Percent of adults who report consuming fruit less than one time daily,30.6,27.3,34.0,"1,276",,35 - 44,,,,,35 - 44
2017,CA,Percent of adults who report consuming fruit less than one time daily,30.7,27.5,34.2,"1,271",,45 - 54,,,,,45 - 54
2017,CA,Percent of adults who report consuming fruit less than one time daily,31.9,28.7,35.3,"1,531",,55 - 64,,,,,55 - 64
2017,CA,Percent of adults who report consuming fruit less than one time daily,26.0,23.4,28.8,"2,038",,65 or older,,,,,65 or older
2017,CA,Percent of adults who report consuming fruit less than one time daily,42.6,27.8,58.8,78,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,CA,Percent of adults who report consuming fruit less than one time daily,34.0,29.3,39.0,627,,,,,,Asian,Asian
2017,CA,Percent of adults who report consuming fruit less than one time daily,27.4,25.4,29.6,"3,777",,,College graduate,,,,College graduate
2017,CA,Percent of adults who report consuming fruit less than one time daily,32.4,28.2,36.8,"1,027",,,,,Data not reported,,Data not reported
2017,CA,Percent of adults who report consuming fruit less than one time daily,29.1,27.2,31.1,"4,278",,,,Female,,,Female
2017,CA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,CA,Percent of adults who report consuming fruit less than one time daily,36.3,33.1,39.5,"1,477",,,High school graduate,,,,High school graduate
2017,CA,Percent of adults who report consuming fruit less than one time daily,32.1,29.9,34.5,"2,407",,,,,,Hispanic,Hispanic
2017,CA,Percent of adults who report consuming fruit less than one time daily,35.5,31.7,39.5,971,,,,,"Less than $15,000",,"Less than $15,000"
2017,CA,Percent of adults who report consuming fruit less than one time daily,30.9,27.5,34.5,969,,,Less than high school,,,,Less than high school
2017,CA,Percent of adults who report consuming fruit less than one time daily,36.0,34.1,38.0,"4,051",,,,Male,,,Male
2017,CA,Percent of adults who report consuming fruit less than one time daily,39.0,32.5,45.9,356,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,CA,Percent of adults who report consuming fruit less than one time daily,31.6,29.7,33.5,"4,366",,,,,,Non-Hispanic White,Non-Hispanic White
2017,CA,Percent of adults who report consuming fruit less than one time daily,36.3,26.0,48.1,129,,,,,,Other,Other
2017,CA,Percent of adults who report consuming fruit less than one time daily,35.6,32.9,38.3,"2,091",,,Some college or technical sch,,,,Some college or technical school
2017,CA,Percent of adults who report consuming fruit less than one time daily,32.5,31.1,33.9,"8,331",Total,,,,,,Total
2017,CO,Percent of adults who report consuming fruit less than one time daily,37.8,33.9,41.9,897,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,CO,Percent of adults who report consuming fruit less than one time daily,34.6,30.2,39.3,644,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,CO,Percent of adults who report consuming fruit less than one time daily,37.2,33.3,41.3,908,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,CO,Percent of adults who report consuming fruit less than one time daily,29.8,26.7,33.1,"1,196",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,CO,Percent of adults who report consuming fruit less than one time daily,28.7,26.9,30.7,"3,192",,,,,"$75,000 or greater",,"$75,000 or greater"
2017,CO,Percent of adults who report consuming fruit less than one time daily,39.4,34.9,44.2,514,,18 - 24,,,,,18 - 24
2017,CO,Percent of adults who report consuming fruit less than one time daily,39.4,29.9,49.8,132,,,,,,2 or more races,2 or more races
2017,CO,Percent of adults who report consuming fruit less than one time daily,36.1,32.9,39.4,"1,015",,25 - 34,,,,,25 - 34
2017,CO,Percent of adults who report consuming fruit less than one time daily,30.3,27.3,33.4,"1,055",,35 - 44,,,,,35 - 44
2017,CO,Percent of adults who report consuming fruit less than one time daily,31.5,28.7,34.5,"1,317",,45 - 54,,,,,45 - 54
2017,CO,Percent of adults who report consuming fruit less than one time daily,33.8,31.3,36.3,"1,872",,55 - 64,,,,,55 - 64
2017,CO,Percent of adults who report consuming fruit less than one time daily,28.7,26.7,30.8,"2,771",,65 or older,,,,,65 or older
2017,CO,Percent of adults who report consuming fruit less than one time daily,26.7,16.8,39.8,71,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,CO,Percent of adults who report consuming fruit less than one time daily,36.1,27.1,46.3,136,,,,,,Asian,Asian
2017,CO,Percent of adults who report consuming fruit less than one time daily,26.1,24.5,27.8,"4,033",,,College graduate,,,,College graduate
2017,CO,Percent of adults who report consuming fruit less than one time daily,35.7,32.3,39.2,"1,242",,,,,Data not reported,,Data not reported
2017,CO,Percent of adults who report consuming fruit less than one time daily,29.5,27.9,31.3,"4,571",,,,Female,,,Female
2017,CO,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,CO,Percent of adults who report consuming fruit less than one time daily,39.9,37.1,42.8,"1,706",,,High school graduate,,,,High school graduate
2017,CO,Percent of adults who report consuming fruit less than one time daily,33.4,30.3,36.7,"1,097",,,,,,Hispanic,Hispanic
2017,CO,Percent of adults who report consuming fruit less than one time daily,41.6,36.2,47.3,465,,,,,"Less than $15,000",,"Less than $15,000"
2017,CO,Percent of adults who report consuming fruit less than one time daily,36.9,31.8,42.3,411,,,Less than high school,,,,Less than high school
2017,CO,Percent of adults who report consuming fruit less than one time daily,36.4,34.6,38.3,"3,966",,,,Male,,,Male
2017,CO,Percent of adults who report consuming fruit less than one time daily,44.7,37.0,52.7,229,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,CO,Percent of adults who report consuming fruit less than one time daily,32.0,30.6,33.5,"6,550",,,,,,Non-Hispanic White,Non-Hispanic White
2017,CO,Percent of adults who report consuming fruit less than one time daily,29.0,16.3,46.2,59,,,,,,Other,Other
2017,CO,Percent of adults who report consuming fruit less than one time daily,35.0,32.7,37.3,"2,366",,,Some college or technical sch,,,,Some college or technical school
2017,CO,Percent of adults who report consuming fruit less than one time daily,33.0,31.8,34.3,"8,544",Total,,,,,,Total
2017,CT,Percent of adults who report consuming fruit less than one time daily,32.6,28.4,37.1,860,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,CT,Percent of adults who report consuming fruit less than one time daily,36.6,31.0,42.5,628,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,CT,Percent of adults who report consuming fruit less than one time daily,35.4,30.8,40.4,827,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,CT,Percent of adults who report consuming fruit less than one time daily,31.8,28.1,35.8,"1,156",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,CT,Percent of adults who report consuming fruit less than one time daily,28.9,26.9,31.0,"3,858",,,,,"$75,000 or greater",,"$75,000 or greater"
2017,CT,Percent of adults who report consuming fruit less than one time daily,36.4,31.0,42.2,406,,18 - 24,,,,,18 - 24
2017,CT,Percent of adults who report consuming fruit less than one time daily,31.5,21.2,44.1,116,,,,,,2 or more races,2 or more races
2017,CT,Percent of adults who report consuming fruit less than one time daily,31.6,27.6,35.8,705,,25 - 34,,,,,25 - 34
2017,CT,Percent of adults who report consuming fruit less than one time daily,30.7,27.2,34.5,955,,35 - 44,,,,,35 - 44
2017,CT,Percent of adults who report consuming fruit less than one time daily,32.6,29.9,35.4,"1,715",,45 - 54,,,,,45 - 54
2017,CT,Percent of adults who report consuming fruit less than one time daily,31.4,29.1,33.8,"2,385",,55 - 64,,,,,55 - 64
2017,CT,Percent of adults who report consuming fruit less than one time daily,28.1,26.1,30.2,"3,338",,65 or older,,,,,65 or older
2017,CT,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,CT,Percent of adults who report consuming fruit less than one time daily,32.8,24.4,42.3,209,,,,,,Asian,Asian
2017,CT,Percent of adults who report consuming fruit less than one time daily,25.2,23.5,26.9,"4,698",,,College graduate,,,,College graduate
2017,CT,Percent of adults who report consuming fruit less than one time daily,28.9,25.9,32.2,"1,674",,,,,Data not reported,,Data not reported
2017,CT,Percent of adults who report consuming fruit less than one time daily,29.1,27.3,31.0,"5,373",,,,Female,,,Female
2017,CT,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,CT,Percent of adults who report consuming fruit less than one time daily,34.9,32.2,37.8,"2,160",,,High school graduate,,,,High school graduate
2017,CT,Percent of adults who report consuming fruit less than one time daily,31.5,27.2,36.1,690,,,,,,Hispanic,Hispanic
2017,CT,Percent of adults who report consuming fruit less than one time daily,41.9,35.9,48.2,501,,,,,"Less than $15,000",,"Less than $15,000"
2017,CT,Percent of adults who report consuming fruit less than one time daily,38.4,32.6,44.6,410,,,Less than high school,,,,Less than high school
2017,CT,Percent of adults who report consuming fruit less than one time daily,34.1,32.1,36.1,"4,118",,,,Male,,,Male
2017,CT,Percent of adults who report consuming fruit less than one time daily,35.0,30.1,40.1,575,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,CT,Percent of adults who report consuming fruit less than one time daily,30.7,29.3,32.2,"7,561",,,,,,Non-Hispanic White,Non-Hispanic White
2017,CT,Percent of adults who report consuming fruit less than one time daily,19.7,12.9,28.8,106,,,,,,Other,Other
2017,CT,Percent of adults who report consuming fruit less than one time daily,33.9,31.3,36.7,"2,200",,,Some college or technical sch,,,,Some college or technical school
2017,CT,Percent of adults who report consuming fruit less than one time daily,31.5,30.1,32.8,"9,504",Total,,,,,,Total
2017,DE,Percent of adults who report consuming fruit less than one time daily,40.9,35.1,47.1,544,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2017,DE,Percent of adults who report consuming fruit less than one time daily,37.6,30.7,45.1,343,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2017,DE,Percent of adults who report consuming fruit less than one time daily,39.1,32.6,46.1,431,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2017,DE,Percent of adults who report consuming fruit less than one time daily,35.9,29.8,42.5,460,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2017,DE,Percent of adults who report consuming fruit less than one time daily,30.8,26.7,35.2,968,,,,,"$75,000 or greater",,"$75,000 or greater"
2017,DE,Percent of adults who report consuming fruit less than one time daily,35.9,28.3,44.3,218,,18 - 24,,,,,18 - 24
2017,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,2 or more races,2 or more races
2017,DE,Percent of adults who report consuming fruit less than one time daily,38.3,31.8,45.2,414,,25 - 34,,,,,25 - 34
2017,DE,Percent of adults who report consuming fruit less than one time daily,31.8,25.6,38.7,418,,35 - 44,,,,,35 - 44
2017,DE,Percent of adults who report consuming fruit less than one time daily,37.4,32.5,42.6,585,,45 - 54,,,,,45 - 54
2017,DE,Percent of adults who report consuming fruit less than one time daily,39.2,34.7,43.9,802,,55 - 64,,,,,55 - 64
2017,DE,Percent of adults who report consuming fruit less than one time daily,31.0,27.8,34.3,"1,250",,65 or older,,,,,65 or older
2017,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2017,DE,Percent of adults who report consuming fruit less than one time daily,28.4,16.5,44.3,76,,,,,,Asian,Asian
2017,DE,Percent of adults who report consuming fruit less than one time daily,27.9,24.8,31.3,"1,364",,,College graduate,,,,College graduate
2017,DE,Percent of adults who report consuming fruit less than one time daily,32.8,27.9,38.0,651,,,,,Data not reported,,Data not reported
2017,DE,Percent of adults who report consuming fruit less than one time daily,34.8,31.9,37.8,"2,039",,,,Female,,,Female
2017,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2017,DE,Percent of adults who report consuming fruit less than one time daily,39.2,35.0,43.6,"1,023",,,High school graduate,,,,High school graduate
2017,DE,Percent of adults who report consuming fruit less than one time daily,27.8,22.2,34.2,382,,,,,,Hispanic,Hispanic
2017,DE,Percent of adults who report consuming fruit less than one time daily,40.6,32.9,48.7,290,,,,,"Less than $15,000",,"Less than $15,000"
2017,DE,Percent of adults who report consuming fruit less than one time daily,38.2,31.0,46.0,371,,,Less than high school,,,,Less than high school
2017,DE,Percent of adults who report consuming fruit less than one time daily,36.0,32.7,39.4,"1,648",,,,Male,,,Male
2017,DE,Percent of adults who report consuming fruit less than one time daily,36.6,30.8,42.7,500,,,,,,Non-Hispanic Black,Non-Hispanic Black
2017,DE,Percent of adults who report consuming fruit less than one time daily,36.1,33.5,38.8,"2,496",,,,,,Non-Hispanic White,Non-Hispanic White
2017,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2017,DE,Percent of adults who report consuming fruit less than one time daily,37.8,33.5,42.3,910,,,Some college or technical sch,,,,Some college or technical school
2017,DE,Percent of adults who report consuming fruit less than one time daily,35.4,33.2,37.6,"3,687",Total,,,,,,Total
