yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2023,AL,Percent of adults aged 18 years and older who have obesity,46.7,37.0,56.8,210,,,,,"Less than $15,000",,"Less than $15,000"
2023,AL,Percent of adults aged 18 years and older who have obesity,38.0,31.3,45.2,331,,,Less than high school,,,,Less than high school
2023,AL,Percent of adults aged 18 years and older who have obesity,37.8,34.9,40.8,"1,720",,,,Male,,,Male
2023,AL,Percent of adults aged 18 years and older who have obesity,49.1,45.2,53.1,"1,086",,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,AL,Percent of adults aged 18 years and older who have obesity,36.0,33.6,38.4,"2,681",,,,,,Non-Hispanic White,Non-Hispanic White
2023,AL,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2023,AL,Percent of adults aged 18 years and older who have obesity,42.9,39.3,46.6,"1,181",,,Some college or technical sch,,,,Some college or technical school
2023,AL,Percent of adults aged 18 years and older who have obesity,39.2,37.3,41.3,"4,077",Total,,,,,,Total
2023,AK,Percent of adults aged 18 years and older who have obesity,34.3,27.4,41.9,289,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,AK,Percent of adults aged 18 years and older who have obesity,30.4,24.9,36.5,384,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,AK,Percent of adults aged 18 years and older who have obesity,36.0,30.3,42.1,480,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,AK,Percent of adults aged 18 years and older who have obesity,37.2,32.5,42.2,747,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,AK,Percent of adults aged 18 years and older who have obesity,38.9,33.9,44.1,739,,,,,"$75,000 or greater",,"$75,000 or greater"
2023,AK,Percent of adults aged 18 years and older who have obesity,22.8,17.7,28.9,310,,18 - 24,,,,,18 - 24
2023,AK,Percent of adults aged 18 years and older who have obesity,35.3,28.3,42.8,269,,,,,,2 or more races,2 or more races
2023,AK,Percent of adults aged 18 years and older who have obesity,31.8,27.2,36.7,564,,25 - 34,,,,,25 - 34
2023,AK,Percent of adults aged 18 years and older who have obesity,39.2,34.8,43.9,745,,35 - 44,,,,,35 - 44
2023,AK,Percent of adults aged 18 years and older who have obesity,43.9,39.4,48.6,776,,45 - 54,,,,,45 - 54
2023,AK,Percent of adults aged 18 years and older who have obesity,39.0,34.9,43.4,945,,55 - 64,,,,,55 - 64
2023,AK,Percent of adults aged 18 years and older who have obesity,32.7,29.5,36.1,"1,735",,65 or older,,,,,65 or older
2023,AK,Percent of adults aged 18 years and older who have obesity,36.8,31.2,42.7,609,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,AK,Percent of adults aged 18 years and older who have obesity,27.3,17.8,39.5,110,,,,,,Asian,Asian
2023,AK,Percent of adults aged 18 years and older who have obesity,31.9,29.3,34.6,"2,092",,,College graduate,,,,College graduate
2023,AK,Percent of adults aged 18 years and older who have obesity,33.8,31.1,36.7,"2,242",,,,,Data not reported,,Data not reported
2023,AK,Percent of adults aged 18 years and older who have obesity,34.3,31.7,37.0,"2,399",,,,Female,,,Female
2023,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,AK,Percent of adults aged 18 years and older who have obesity,35.8,32.4,39.3,"1,322",,,High school graduate,,,,High school graduate
2023,AK,Percent of adults aged 18 years and older who have obesity,37.1,29.3,45.5,203,,,,,,Hispanic,Hispanic
2023,AK,Percent of adults aged 18 years and older who have obesity,37.6,29.4,46.5,194,,,,,"Less than $15,000",,"Less than $15,000"
2023,AK,Percent of adults aged 18 years and older who have obesity,32.9,24.7,42.3,189,,,Less than high school,,,,Less than high school
2023,AK,Percent of adults aged 18 years and older who have obesity,35.9,33.4,38.5,"2,676",,,,Male,,,Male
2023,AK,Percent of adults aged 18 years and older who have obesity,46.3,34.5,58.5,111,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,AK,Percent of adults aged 18 years and older who have obesity,34.5,32.4,36.6,"3,593",,,,,,Non-Hispanic White,Non-Hispanic White
2023,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2023,AK,Percent of adults aged 18 years and older who have obesity,38.0,34.7,41.4,"1,451",,,Some college or technical sch,,,,Some college or technical school
2023,AK,Percent of adults aged 18 years and older who have obesity,35.2,33.3,37.0,"5,075",Total,,,,,,Total
2023,AZ,Percent of adults aged 18 years and older who have obesity,35.9,30.8,41.3,895,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,AZ,Percent of adults aged 18 years and older who have obesity,37.6,33.1,42.3,"1,155",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,AZ,Percent of adults aged 18 years and older who have obesity,33.6,29.5,37.9,"1,272",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,AZ,Percent of adults aged 18 years and older who have obesity,31.3,27.9,35.0,"1,690",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,AZ,Percent of adults aged 18 years and older who have obesity,34.4,30.5,38.5,"1,324",,,,,"$75,000 or greater",,"$75,000 or greater"
2023,AZ,Percent of adults aged 18 years and older who have obesity,20.8,16.9,25.4,538,,18 - 24,,,,,18 - 24
2023,AZ,Percent of adults aged 18 years and older who have obesity,29.1,21.1,38.6,185,,,,,,2 or more races,2 or more races
2023,AZ,Percent of adults aged 18 years and older who have obesity,31.9,28.2,35.8,944,,25 - 34,,,,,25 - 34
2023,AZ,Percent of adults aged 18 years and older who have obesity,36.5,32.9,40.3,"1,169",,35 - 44,,,,,35 - 44
2023,AZ,Percent of adults aged 18 years and older who have obesity,36.9,33.2,40.7,"1,379",,45 - 54,,,,,45 - 54
2023,AZ,Percent of adults aged 18 years and older who have obesity,39.6,36.2,43.0,"1,888",,55 - 64,,,,,55 - 64
2023,AZ,Percent of adults aged 18 years and older who have obesity,27.2,25.3,29.3,"5,072",,65 or older,,,,,65 or older
2023,AZ,Percent of adults aged 18 years and older who have obesity,47.4,41.0,53.8,524,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,AZ,Percent of adults aged 18 years and older who have obesity,13.7,8.7,20.9,169,,,,,,Asian,Asian
2023,AZ,Percent of adults aged 18 years and older who have obesity,26.8,25.0,28.7,"4,566",,,College graduate,,,,College graduate
2023,AZ,Percent of adults aged 18 years and older who have obesity,28.3,26.3,30.4,"4,153",,,,,Data not reported,,Data not reported
2023,AZ,Percent of adults aged 18 years and older who have obesity,31.6,29.7,33.6,"5,769",,,,Female,,,Female
2023,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,AZ,Percent of adults aged 18 years and older who have obesity,30.0,27.3,32.8,"2,375",,,High school graduate,,,,High school graduate
2023,AZ,Percent of adults aged 18 years and older who have obesity,37.0,34.0,40.2,"1,832",,,,,,Hispanic,Hispanic
2023,AZ,Percent of adults aged 18 years and older who have obesity,35.7,29.5,42.5,501,,,,,"Less than $15,000",,"Less than $15,000"
2023,AZ,Percent of adults aged 18 years and older who have obesity,35.9,30.9,41.2,630,,,Less than high school,,,,Less than high school
2023,AZ,Percent of adults aged 18 years and older who have obesity,32.1,30.2,34.1,"5,221",,,,Male,,,Male
2023,AZ,Percent of adults aged 18 years and older who have obesity,33.8,26.8,41.6,255,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,AZ,Percent of adults aged 18 years and older who have obesity,29.4,27.8,31.0,"7,664",,,,,,Non-Hispanic White,Non-Hispanic White
2023,AZ,Percent of adults aged 18 years and older who have obesity,38.2,25.9,52.2,111,,,,,,Other,Other
2023,AZ,Percent of adults aged 18 years and older who have obesity,36.2,33.8,38.8,"3,386",,,Some college or technical sch,,,,Some college or technical school
2023,AZ,Percent of adults aged 18 years and older who have obesity,31.9,30.5,33.3,"10,990",Total,,,,,,Total
2023,AR,Percent of adults aged 18 years and older who have obesity,43.2,37.8,48.8,555,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,AR,Percent of adults aged 18 years and older who have obesity,41.3,36.2,46.6,616,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,AR,Percent of adults aged 18 years and older who have obesity,43.4,38.4,48.6,636,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,AR,Percent of adults aged 18 years and older who have obesity,44.9,39.9,50.0,673,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,AR,Percent of adults aged 18 years and older who have obesity,36.0,30.9,41.5,462,,,,,"$75,000 or greater",,"$75,000 or greater"
2023,AR,Percent of adults aged 18 years and older who have obesity,29.2,22.6,36.8,192,,18 - 24,,,,,18 - 24
2023,AR,Percent of adults aged 18 years and older who have obesity,48.2,35.8,60.7,100,,,,,,2 or more races,2 or more races
2023,AR,Percent of adults aged 18 years and older who have obesity,41.4,36.3,46.6,452,,25 - 34,,,,,25 - 34
2023,AR,Percent of adults aged 18 years and older who have obesity,46.5,41.7,51.4,531,,35 - 44,,,,,35 - 44
2023,AR,Percent of adults aged 18 years and older who have obesity,43.4,39.2,47.8,663,,45 - 54,,,,,45 - 54
2023,AR,Percent of adults aged 18 years and older who have obesity,47.2,43.3,51.0,906,,55 - 64,,,,,55 - 64
2023,AR,Percent of adults aged 18 years and older who have obesity,34.2,31.7,36.7,"2,157",,65 or older,,,,,65 or older
2023,AR,Percent of adults aged 18 years and older who have obesity,45.5,30.4,61.6,66,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2023,AR,Percent of adults aged 18 years and older who have obesity,33.9,31.3,36.7,"1,664",,,College graduate,,,,College graduate
2023,AR,Percent of adults aged 18 years and older who have obesity,36.0,33.0,39.1,"1,661",,,,,Data not reported,,Data not reported
2023,AR,Percent of adults aged 18 years and older who have obesity,41.7,39.2,44.2,"2,698",,,,Female,,,Female
2023,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,AR,Percent of adults aged 18 years and older who have obesity,39.7,36.7,42.8,"1,566",,,High school graduate,,,,High school graduate
2023,AR,Percent of adults aged 18 years and older who have obesity,40.1,31.9,48.9,190,,,,,,Hispanic,Hispanic
2023,AR,Percent of adults aged 18 years and older who have obesity,40.8,33.9,48.0,298,,,,,"Less than $15,000",,"Less than $15,000"
2023,AR,Percent of adults aged 18 years and older who have obesity,45.8,39.0,52.7,341,,,Less than high school,,,,Less than high school
2023,AR,Percent of adults aged 18 years and older who have obesity,38.4,35.8,41.0,"2,203",,,,Male,,,Male
2023,AR,Percent of adults aged 18 years and older who have obesity,50.7,44.9,56.4,579,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,AR,Percent of adults aged 18 years and older who have obesity,38.1,36.2,40.1,"3,789",,,,,,Non-Hispanic White,Non-Hispanic White
2023,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2023,AR,Percent of adults aged 18 years and older who have obesity,42.5,39.1,45.9,"1,317",,,Some college or technical sch,,,,Some college or technical school
2023,AR,Percent of adults aged 18 years and older who have obesity,40.0,38.2,41.9,"4,901",Total,,,,,,Total
2023,CA,Percent of adults aged 18 years and older who have obesity,29.6,25.6,34.0,883,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,CA,Percent of adults aged 18 years and older who have obesity,27.7,23.8,31.9,"1,022",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,CA,Percent of adults aged 18 years and older who have obesity,28.8,25.0,33.0,"1,044",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,CA,Percent of adults aged 18 years and older who have obesity,32.1,28.1,36.3,"1,096",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,CA,Percent of adults aged 18 years and older who have obesity,27.8,23.9,31.9,"1,065",,,,,"$75,000 or greater",,"$75,000 or greater"
2023,CA,Percent of adults aged 18 years and older who have obesity,14.9,12.2,18.1,881,,18 - 24,,,,,18 - 24
2023,CA,Percent of adults aged 18 years and older who have obesity,29.7,22.1,38.7,260,,,,,,2 or more races,2 or more races
2023,CA,Percent of adults aged 18 years and older who have obesity,29.0,25.7,32.4,"1,426",,25 - 34,,,,,25 - 34
2023,CA,Percent of adults aged 18 years and older who have obesity,31.5,28.3,34.8,"1,433",,35 - 44,,,,,35 - 44
2023,CA,Percent of adults aged 18 years and older who have obesity,34.1,30.7,37.6,"1,338",,45 - 54,,,,,45 - 54
2023,CA,Percent of adults aged 18 years and older who have obesity,31.4,28.0,35.0,"1,738",,55 - 64,,,,,55 - 64
2023,CA,Percent of adults aged 18 years and older who have obesity,23.4,21.2,25.7,"3,722",,65 or older,,,,,65 or older
2023,CA,Percent of adults aged 18 years and older who have obesity,29.9,19.0,43.6,95,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,CA,Percent of adults aged 18 years and older who have obesity,13.1,10.2,16.5,850,,,,,,Asian,Asian
2023,CA,Percent of adults aged 18 years and older who have obesity,19.4,17.7,21.3,"4,873",,,College graduate,,,,College graduate
2023,CA,Percent of adults aged 18 years and older who have obesity,25.7,23.8,27.6,"4,916",,,,,Data not reported,,Data not reported
2023,CA,Percent of adults aged 18 years and older who have obesity,26.9,25.1,28.8,"4,926",,,,Female,,,Female
2023,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,CA,Percent of adults aged 18 years and older who have obesity,32.1,29.2,35.0,"1,985",,,High school graduate,,,,High school graduate
2023,CA,Percent of adults aged 18 years and older who have obesity,36.1,33.7,38.5,"2,793",,,,,,Hispanic,Hispanic
2023,CA,Percent of adults aged 18 years and older who have obesity,33.4,27.9,39.3,512,,,,,"Less than $15,000",,"Less than $15,000"
2023,CA,Percent of adults aged 18 years and older who have obesity,33.8,30.0,37.8,887,,,Less than high school,,,,Less than high school
2023,CA,Percent of adults aged 18 years and older who have obesity,28.4,26.6,30.2,"5,612",,,,Male,,,Male
2023,CA,Percent of adults aged 18 years and older who have obesity,36.9,31.6,42.5,641,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,CA,Percent of adults aged 18 years and older who have obesity,25.0,23.3,26.7,"5,537",,,,,,Non-Hispanic White,Non-Hispanic White
2023,CA,Percent of adults aged 18 years and older who have obesity,27.3,16.3,42.0,85,,,,,,Other,Other
2023,CA,Percent of adults aged 18 years and older who have obesity,30.9,28.5,33.3,"2,761",,,Some college or technical sch,,,,Some college or technical school
2023,CA,Percent of adults aged 18 years and older who have obesity,27.7,26.4,29.0,"10,538",Total,,,,,,Total
2023,CO,Percent of adults aged 18 years and older who have obesity,28.5,23.1,34.6,462,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,CO,Percent of adults aged 18 years and older who have obesity,28.1,23.8,32.8,648,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,CO,Percent of adults aged 18 years and older who have obesity,26.2,22.7,30.1,789,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,CO,Percent of adults aged 18 years and older who have obesity,24.9,21.8,28.3,"1,063",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,CO,Percent of adults aged 18 years and older who have obesity,27.3,24.0,30.9,989,,,,,"$75,000 or greater",,"$75,000 or greater"
2023,CO,Percent of adults aged 18 years and older who have obesity,13.0,10.2,16.4,549,,18 - 24,,,,,18 - 24
2023,CO,Percent of adults aged 18 years and older who have obesity,27.1,19.5,36.4,158,,,,,,2 or more races,2 or more races
2023,CO,Percent of adults aged 18 years and older who have obesity,20.7,18.1,23.5,"1,103",,25 - 34,,,,,25 - 34
2023,CO,Percent of adults aged 18 years and older who have obesity,26.2,23.3,29.2,"1,345",,35 - 44,,,,,35 - 44
2023,CO,Percent of adults aged 18 years and older who have obesity,32.6,29.4,35.9,"1,223",,45 - 54,,,,,45 - 54
2023,CO,Percent of adults aged 18 years and older who have obesity,30.8,27.6,34.2,"1,279",,55 - 64,,,,,55 - 64
2023,CO,Percent of adults aged 18 years and older who have obesity,23.9,21.7,26.2,"2,459",,65 or older,,,,,65 or older
2023,CO,Percent of adults aged 18 years and older who have obesity,30.7,19.1,45.5,73,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,CO,Percent of adults aged 18 years and older who have obesity,13.1,8.2,20.2,151,,,,,,Asian,Asian
2023,CO,Percent of adults aged 18 years and older who have obesity,20.2,18.8,21.7,"4,100",,,College graduate,,,,College graduate
2023,CO,Percent of adults aged 18 years and older who have obesity,22.5,20.9,24.2,"3,743",,,,,Data not reported,,Data not reported
2023,CO,Percent of adults aged 18 years and older who have obesity,25.3,23.5,27.1,"3,846",,,,Female,,,Female
2023,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,CO,Percent of adults aged 18 years and older who have obesity,26.7,24.1,29.5,"1,494",,,High school graduate,,,,High school graduate
2023,CO,Percent of adults aged 18 years and older who have obesity,30.7,27.6,33.9,"1,241",,,,,,Hispanic,Hispanic
2023,CO,Percent of adults aged 18 years and older who have obesity,33.0,25.7,41.3,264,,,,,"Less than $15,000",,"Less than $15,000"
2023,CO,Percent of adults aged 18 years and older who have obesity,27.1,22.3,32.6,395,,,Less than high school,,,,Less than high school
2023,CO,Percent of adults aged 18 years and older who have obesity,24.5,22.9,26.1,"4,112",,,,Male,,,Male
2023,CO,Percent of adults aged 18 years and older who have obesity,28.8,22.1,36.5,223,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,CO,Percent of adults aged 18 years and older who have obesity,23.4,22.1,24.7,"5,865",,,,,,Non-Hispanic White,Non-Hispanic White
2023,CO,Percent of adults aged 18 years and older who have obesity,29.8,15.3,50.0,56,,,,,,Other,Other
2023,CO,Percent of adults aged 18 years and older who have obesity,29.3,26.8,31.9,"1,940",,,Some college or technical sch,,,,Some college or technical school
2023,CO,Percent of adults aged 18 years and older who have obesity,24.9,23.7,26.1,"7,958",Total,,,,,,Total
2023,CT,Percent of adults aged 18 years and older who have obesity,36.1,29.5,43.2,469,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,CT,Percent of adults aged 18 years and older who have obesity,37.3,31.3,43.7,600,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,CT,Percent of adults aged 18 years and older who have obesity,35.1,29.9,40.6,669,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,CT,Percent of adults aged 18 years and older who have obesity,32.9,28.4,37.8,"1,031",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,CT,Percent of adults aged 18 years and older who have obesity,30.0,26.0,34.3,913,,,,,"$75,000 or greater",,"$75,000 or greater"
2023,CT,Percent of adults aged 18 years and older who have obesity,14.1,10.2,19.0,429,,18 - 24,,,,,18 - 24
2023,CT,Percent of adults aged 18 years and older who have obesity,34.5,24.1,46.7,120,,,,,,2 or more races,2 or more races
2023,CT,Percent of adults aged 18 years and older who have obesity,31.0,27.0,35.4,829,,25 - 34,,,,,25 - 34
2023,CT,Percent of adults aged 18 years and older who have obesity,33.5,29.6,37.6,"1,094",,35 - 44,,,,,35 - 44
2023,CT,Percent of adults aged 18 years and older who have obesity,31.9,27.8,36.2,"1,188",,45 - 54,,,,,45 - 54
2023,CT,Percent of adults aged 18 years and older who have obesity,35.7,32.3,39.1,"1,777",,55 - 64,,,,,55 - 64
2023,CT,Percent of adults aged 18 years and older who have obesity,27.1,24.5,29.8,"3,023",,65 or older,,,,,65 or older
2023,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,CT,Percent of adults aged 18 years and older who have obesity,12.7,7.3,21.1,201,,,,,,Asian,Asian
2023,CT,Percent of adults aged 18 years and older who have obesity,24.0,22.2,25.9,"4,334",,,College graduate,,,,College graduate
2023,CT,Percent of adults aged 18 years and older who have obesity,25.5,23.5,27.6,"4,370",,,,,Data not reported,,Data not reported
2023,CT,Percent of adults aged 18 years and older who have obesity,30.0,27.8,32.2,"4,061",,,,Female,,,Female
2023,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,CT,Percent of adults aged 18 years and older who have obesity,31.8,28.7,35.0,"1,740",,,High school graduate,,,,High school graduate
2023,CT,Percent of adults aged 18 years and older who have obesity,36.9,32.4,41.7,953,,,,,,Hispanic,Hispanic
2023,CT,Percent of adults aged 18 years and older who have obesity,36.6,29.2,44.6,288,,,,,"Less than $15,000",,"Less than $15,000"
2023,CT,Percent of adults aged 18 years and older who have obesity,32.4,26.4,39.2,396,,,Less than high school,,,,Less than high school
2023,CT,Percent of adults aged 18 years and older who have obesity,28.8,26.7,31.0,"4,279",,,,Male,,,Male
2023,CT,Percent of adults aged 18 years and older who have obesity,42.8,36.7,49.0,501,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,CT,Percent of adults aged 18 years and older who have obesity,27.2,25.5,28.9,"6,296",,,,,,Non-Hispanic White,Non-Hispanic White
2023,CT,Percent of adults aged 18 years and older who have obesity,10.3,5.2,19.3,62,,,,,,Other,Other
2023,CT,Percent of adults aged 18 years and older who have obesity,33.5,30.2,37.0,"1,837",,,Some college or technical sch,,,,Some college or technical school
2023,CT,Percent of adults aged 18 years and older who have obesity,29.4,27.9,30.9,"8,340",Total,,,,,,Total
2023,DE,Percent of adults aged 18 years and older who have obesity,40.7,31.5,50.6,261,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,DE,Percent of adults aged 18 years and older who have obesity,36.6,30.2,43.4,371,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,DE,Percent of adults aged 18 years and older who have obesity,38.1,31.2,45.6,409,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2023,DE,Percent of adults aged 18 years and older who have obesity,36.5,30.8,42.7,575,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2023,DE,Percent of adults aged 18 years and older who have obesity,36.0,29.1,43.5,497,,,,,"$75,000 or greater",,"$75,000 or greater"
2023,DE,Percent of adults aged 18 years and older who have obesity,20.1,13.4,29.1,185,,18 - 24,,,,,18 - 24
2023,DE,Percent of adults aged 18 years and older who have obesity,37.2,25.4,50.8,81,,,,,,2 or more races,2 or more races
2023,DE,Percent of adults aged 18 years and older who have obesity,36.6,29.4,44.3,329,,25 - 34,,,,,25 - 34
2023,DE,Percent of adults aged 18 years and older who have obesity,38.4,32.5,44.7,413,,35 - 44,,,,,35 - 44
2023,DE,Percent of adults aged 18 years and older who have obesity,41.2,35.4,47.1,468,,45 - 54,,,,,45 - 54
2023,DE,Percent of adults aged 18 years and older who have obesity,43.8,38.7,48.9,734,,55 - 64,,,,,55 - 64
2023,DE,Percent of adults aged 18 years and older who have obesity,33.0,30.0,36.2,"1,770",,65 or older,,,,,65 or older
2023,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2023,DE,Percent of adults aged 18 years and older who have obesity,11.6,5.2,24.0,65,,,,,,Asian,Asian
2023,DE,Percent of adults aged 18 years and older who have obesity,27.2,24.3,30.2,"1,718",,,College graduate,,,,College graduate
2023,DE,Percent of adults aged 18 years and older who have obesity,33.8,30.6,37.2,"1,645",,,,,Data not reported,,Data not reported
2023,DE,Percent of adults aged 18 years and older who have obesity,37.7,34.7,40.9,"2,125",,,,Female,,,Female
2023,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2023,DE,Percent of adults aged 18 years and older who have obesity,40.8,36.6,45.1,"1,001",,,High school graduate,,,,High school graduate
2023,DE,Percent of adults aged 18 years and older who have obesity,28.8,22.2,36.5,256,,,,,,Hispanic,Hispanic
2023,DE,Percent of adults aged 18 years and older who have obesity,35.7,25.1,48.0,141,,,,,"Less than $15,000",,"Less than $15,000"
2023,DE,Percent of adults aged 18 years and older who have obesity,28.4,20.6,37.8,198,,,Less than high school,,,,Less than high school
2023,DE,Percent of adults aged 18 years and older who have obesity,33.6,30.4,37.0,"1,774",,,,Male,,,Male
2023,DE,Percent of adults aged 18 years and older who have obesity,45.1,39.1,51.2,576,,,,,,Non-Hispanic Black,Non-Hispanic Black
2023,DE,Percent of adults aged 18 years and older who have obesity,35.4,32.8,38.0,"2,819",,,,,,Non-Hispanic White,Non-Hispanic White
2023,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2023,DE,Percent of adults aged 18 years and older who have obesity,41.6,37.0,46.3,975,,,Some college or technical sch,,,,Some college or technical school
2023,DE,Percent of adults aged 18 years and older who have obesity,35.7,33.5,38.0,"3,899",Total,,,,,,Total
2023,DC,Percent of adults aged 18 years and older who have obesity,36.5,25.9,48.6,146,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2023,DC,Percent of adults aged 18 years and older who have obesity,37.0,27.3,47.8,198,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2023,DC,Percent of adults aged 18 years and older who have obesity,21.5,14.6,30.6,167,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
