yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2021,AZ,Percent of adults who report consuming fruit less than one time daily,43.7,39.8,47.6,921,,25 - 34,,,,,25 - 34
2021,AZ,Percent of adults who report consuming fruit less than one time daily,42.3,38.7,45.9,"1,233",,35 - 44,,,,,35 - 44
2021,AZ,Percent of adults who report consuming fruit less than one time daily,43.8,40.4,47.2,"1,425",,45 - 54,,,,,45 - 54
2021,AZ,Percent of adults who report consuming fruit less than one time daily,40.1,37.0,43.2,"1,829",,55 - 64,,,,,55 - 64
2021,AZ,Percent of adults who report consuming fruit less than one time daily,34.8,32.4,37.2,"3,563",,65 or older,,,,,65 or older
2021,AZ,Percent of adults who report consuming fruit less than one time daily,40.0,32.9,47.5,433,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2021,AZ,Percent of adults who report consuming fruit less than one time daily,43.5,34.0,53.5,145,,,,,,Asian,Asian
2021,AZ,Percent of adults who report consuming fruit less than one time daily,37.3,35.2,39.4,"3,859",,,College graduate,,,,College graduate
2021,AZ,Percent of adults who report consuming fruit less than one time daily,41.0,38.8,43.4,"3,388",,,,,Data not reported,,Data not reported
2021,AZ,Percent of adults who report consuming fruit less than one time daily,37.8,35.9,39.8,"5,056",,,,Female,,,Female
2021,AZ,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2021,AZ,Percent of adults who report consuming fruit less than one time daily,45.2,42.2,48.1,"1,978",,,High school graduate,,,,High school graduate
2021,AZ,Percent of adults who report consuming fruit less than one time daily,42.4,39.4,45.5,"1,692",,,,,,Hispanic,Hispanic
2021,AZ,Percent of adults who report consuming fruit less than one time daily,42.7,36.1,49.6,529,,,,,"Less than $15,000",,"Less than $15,000"
2021,AZ,Percent of adults who report consuming fruit less than one time daily,39.9,34.7,45.3,556,,,Less than high school,,,,Less than high school
2021,AZ,Percent of adults who report consuming fruit less than one time daily,45.5,43.4,47.5,"4,483",,,,Male,,,Male
2021,AZ,Percent of adults who report consuming fruit less than one time daily,41.3,33.9,49.0,249,,,,,,Non-Hispanic Black,Non-Hispanic Black
2021,AZ,Percent of adults who report consuming fruit less than one time daily,41.4,39.7,43.1,"6,552",,,,,,Non-Hispanic White,Non-Hispanic White
2021,AZ,Percent of adults who report consuming fruit less than one time daily,37.8,23.8,54.2,60,,,,,,Other,Other
2021,AZ,Percent of adults who report consuming fruit less than one time daily,43.0,40.6,45.4,"3,110",,,Some college or technical sch,,,,Some college or technical school
2021,AZ,Percent of adults who report consuming fruit less than one time daily,41.6,40.2,43.0,"9,539",Total,,,,,,Total
2021,AR,Percent of adults who report consuming fruit less than one time daily,45.4,38.9,52.2,541,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2021,AR,Percent of adults who report consuming fruit less than one time daily,51.2,44.7,57.6,548,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2021,AR,Percent of adults who report consuming fruit less than one time daily,49.3,42.8,55.9,558,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2021,AR,Percent of adults who report consuming fruit less than one time daily,47.0,41.4,52.6,648,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2021,AR,Percent of adults who report consuming fruit less than one time daily,46.8,40.1,53.6,420,,,,,"$75,000 or greater",,"$75,000 or greater"
2021,AR,Percent of adults who report consuming fruit less than one time daily,49.5,40.8,58.1,158,,18 - 24,,,,,18 - 24
2021,AR,Percent of adults who report consuming fruit less than one time daily,43.7,30.5,57.9,115,,,,,,2 or more races,2 or more races
2021,AR,Percent of adults who report consuming fruit less than one time daily,44.6,37.6,51.8,240,,25 - 34,,,,,25 - 34
2021,AR,Percent of adults who report consuming fruit less than one time daily,44.5,39.0,50.2,385,,35 - 44,,,,,35 - 44
2021,AR,Percent of adults who report consuming fruit less than one time daily,47.9,42.8,53.0,501,,45 - 54,,,,,45 - 54
2021,AR,Percent of adults who report consuming fruit less than one time daily,51.5,47.3,55.6,813,,55 - 64,,,,,55 - 64
2021,AR,Percent of adults who report consuming fruit less than one time daily,43.1,40.5,45.8,"2,467",,65 or older,,,,,65 or older
2021,AR,Percent of adults who report consuming fruit less than one time daily,50.1,32.0,68.2,56,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2021,AR,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Asian,Asian
2021,AR,Percent of adults who report consuming fruit less than one time daily,42.5,38.8,46.2,"1,531",,,College graduate,,,,College graduate
2021,AR,Percent of adults who report consuming fruit less than one time daily,42.5,38.8,46.1,"1,536",,,,,Data not reported,,Data not reported
2021,AR,Percent of adults who report consuming fruit less than one time daily,46.4,43.4,49.4,"2,687",,,,Female,,,Female
2021,AR,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2021,AR,Percent of adults who report consuming fruit less than one time daily,48.9,45.1,52.8,"1,419",,,High school graduate,,,,High school graduate
2021,AR,Percent of adults who report consuming fruit less than one time daily,37.2,27.2,48.4,118,,,,,,Hispanic,Hispanic
2021,AR,Percent of adults who report consuming fruit less than one time daily,50.6,42.4,58.8,313,,,,,"Less than $15,000",,"Less than $15,000"
2021,AR,Percent of adults who report consuming fruit less than one time daily,46.2,38.7,53.9,317,,,Less than high school,,,,Less than high school
2021,AR,Percent of adults who report consuming fruit less than one time daily,46.4,43.3,49.7,"1,877",,,,Male,,,Male
2021,AR,Percent of adults who report consuming fruit less than one time daily,42.9,35.7,50.4,476,,,,,,Non-Hispanic Black,Non-Hispanic Black
2021,AR,Percent of adults who report consuming fruit less than one time daily,47.8,45.5,50.2,"3,647",,,,,,Non-Hispanic White,Non-Hispanic White
2021,AR,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2021,AR,Percent of adults who report consuming fruit less than one time daily,46.8,42.9,50.8,"1,277",,,Some college or technical sch,,,,Some college or technical school
2021,AR,Percent of adults who report consuming fruit less than one time daily,46.4,44.2,48.6,"4,564",Total,,,,,,Total
2021,CA,Percent of adults who report consuming fruit less than one time daily,35.1,30.5,40.1,628,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2021,CA,Percent of adults who report consuming fruit less than one time daily,36.2,31.2,41.6,518,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2021,CA,Percent of adults who report consuming fruit less than one time daily,39.0,33.3,45.1,543,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2021,CA,Percent of adults who report consuming fruit less than one time daily,37.5,32.8,42.5,710,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2021,CA,Percent of adults who report consuming fruit less than one time daily,33.2,28.1,38.6,611,,,,,"$75,000 or greater",,"$75,000 or greater"
2021,CA,Percent of adults who report consuming fruit less than one time daily,42.6,37.4,48.0,570,,18 - 24,,,,,18 - 24
2021,CA,Percent of adults who report consuming fruit less than one time daily,34.3,26.2,43.4,199,,,,,,2 or more races,2 or more races
2021,CA,Percent of adults who report consuming fruit less than one time daily,41.3,37.5,45.2,967,,25 - 34,,,,,25 - 34
2021,CA,Percent of adults who report consuming fruit less than one time daily,35.9,32.0,40.0,960,,35 - 44,,,,,35 - 44
2021,CA,Percent of adults who report consuming fruit less than one time daily,36.8,32.6,41.2,888,,45 - 54,,,,,45 - 54
2021,CA,Percent of adults who report consuming fruit less than one time daily,32.2,28.5,36.2,"1,027",,55 - 64,,,,,55 - 64
2021,CA,Percent of adults who report consuming fruit less than one time daily,30.8,27.5,34.3,"1,674",,65 or older,,,,,65 or older
2021,CA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2021,CA,Percent of adults who report consuming fruit less than one time daily,39.4,34.1,44.9,537,,,,,,Asian,Asian
2021,CA,Percent of adults who report consuming fruit less than one time daily,32.5,30.2,35.0,"2,808",,,College graduate,,,,College graduate
2021,CA,Percent of adults who report consuming fruit less than one time daily,34.9,32.3,37.6,"2,404",,,,,Data not reported,,Data not reported
2021,CA,Percent of adults who report consuming fruit less than one time daily,33.5,31.2,35.9,"3,017",,,,Female,,,Female
2021,CA,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2021,CA,Percent of adults who report consuming fruit less than one time daily,38.2,34.5,42.0,"1,044",,,High school graduate,,,,High school graduate
2021,CA,Percent of adults who report consuming fruit less than one time daily,34.0,31.5,36.7,"1,957",,,,,,Hispanic,Hispanic
2021,CA,Percent of adults who report consuming fruit less than one time daily,41.1,36.3,46.2,672,,,,,"Less than $15,000",,"Less than $15,000"
2021,CA,Percent of adults who report consuming fruit less than one time daily,32.3,28.5,36.4,812,,,Less than high school,,,,Less than high school
2021,CA,Percent of adults who report consuming fruit less than one time daily,39.1,36.8,41.4,"3,069",,,,Male,,,Male
2021,CA,Percent of adults who report consuming fruit less than one time daily,39.6,32.1,47.5,294,,,,,,Non-Hispanic Black,Non-Hispanic Black
2021,CA,Percent of adults who report consuming fruit less than one time daily,36.5,34.2,39.0,"2,850",,,,,,Non-Hispanic White,Non-Hispanic White
2021,CA,Percent of adults who report consuming fruit less than one time daily,42.4,27.5,58.9,71,,,,,,Other,Other
2021,CA,Percent of adults who report consuming fruit less than one time daily,40.5,37.2,43.9,"1,412",,,Some college or technical sch,,,,Some college or technical school
2021,CA,Percent of adults who report consuming fruit less than one time daily,36.2,34.6,37.9,"6,086",Total,,,,,,Total
2021,CO,Percent of adults who report consuming fruit less than one time daily,42.6,37.9,47.4,605,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2021,CO,Percent of adults who report consuming fruit less than one time daily,38.8,35.0,42.8,877,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2021,CO,Percent of adults who report consuming fruit less than one time daily,39.8,36.0,43.8,939,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2021,CO,Percent of adults who report consuming fruit less than one time daily,41.4,38.1,44.8,"1,271",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2021,CO,Percent of adults who report consuming fruit less than one time daily,39.1,35.7,42.6,"1,144",,,,,"$75,000 or greater",,"$75,000 or greater"
2021,CO,Percent of adults who report consuming fruit less than one time daily,47.6,43.1,52.1,610,,18 - 24,,,,,18 - 24
2021,CO,Percent of adults who report consuming fruit less than one time daily,39.5,31.3,48.4,184,,,,,,2 or more races,2 or more races
2021,CO,Percent of adults who report consuming fruit less than one time daily,42.7,39.8,45.7,"1,360",,25 - 34,,,,,25 - 34
2021,CO,Percent of adults who report consuming fruit less than one time daily,33.4,31.0,36.0,"1,581",,35 - 44,,,,,35 - 44
2021,CO,Percent of adults who report consuming fruit less than one time daily,38.8,36.0,41.7,"1,618",,45 - 54,,,,,45 - 54
2021,CO,Percent of adults who report consuming fruit less than one time daily,38.2,35.2,41.2,"1,523",,55 - 64,,,,,55 - 64
2021,CO,Percent of adults who report consuming fruit less than one time daily,32.5,30.2,34.9,"2,448",,65 or older,,,,,65 or older
2021,CO,Percent of adults who report consuming fruit less than one time daily,34.3,23.0,47.6,69,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2021,CO,Percent of adults who report consuming fruit less than one time daily,43.9,35.5,52.6,167,,,,,,Asian,Asian
2021,CO,Percent of adults who report consuming fruit less than one time daily,32.4,30.8,34.0,"4,499",,,College graduate,,,,College graduate
2021,CO,Percent of adults who report consuming fruit less than one time daily,35.8,34.0,37.6,"3,942",,,,,Data not reported,,Data not reported
2021,CO,Percent of adults who report consuming fruit less than one time daily,35.3,33.6,37.1,"4,505",,,,Female,,,Female
2021,CO,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2021,CO,Percent of adults who report consuming fruit less than one time daily,44.4,41.7,47.1,"1,745",,,High school graduate,,,,High school graduate
2021,CO,Percent of adults who report consuming fruit less than one time daily,37.8,35.0,40.7,"1,526",,,,,,Hispanic,Hispanic
2021,CO,Percent of adults who report consuming fruit less than one time daily,41.9,35.8,48.1,362,,,,,"Less than $15,000",,"Less than $15,000"
2021,CO,Percent of adults who report consuming fruit less than one time daily,37.2,32.7,42.1,567,,,Less than high school,,,,Less than high school
2021,CO,Percent of adults who report consuming fruit less than one time daily,41.3,39.6,43.0,"4,635",,,,Male,,,Male
2021,CO,Percent of adults who report consuming fruit less than one time daily,41.4,34.8,48.4,263,,,,,,Non-Hispanic Black,Non-Hispanic Black
2021,CO,Percent of adults who report consuming fruit less than one time daily,38.2,36.7,39.6,"6,513",,,,,,Non-Hispanic White,Non-Hispanic White
2021,CO,Percent of adults who report consuming fruit less than one time daily,32.5,22.1,44.9,84,,,,,,Other,Other
2021,CO,Percent of adults who report consuming fruit less than one time daily,41.9,39.5,44.4,"2,278",,,Some college or technical sch,,,,Some college or technical school
2021,CO,Percent of adults who report consuming fruit less than one time daily,38.3,37.1,39.5,"9,140",Total,,,,,,Total
2021,CT,Percent of adults who report consuming fruit less than one time daily,38.9,32.3,46.0,434,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2021,CT,Percent of adults who report consuming fruit less than one time daily,39.4,33.6,45.5,548,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2021,CT,Percent of adults who report consuming fruit less than one time daily,37.8,32.6,43.4,587,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2021,CT,Percent of adults who report consuming fruit less than one time daily,36.4,32.1,40.9,855,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2021,CT,Percent of adults who report consuming fruit less than one time daily,36.7,32.1,41.5,823,,,,,"$75,000 or greater",,"$75,000 or greater"
2021,CT,Percent of adults who report consuming fruit less than one time daily,46.1,39.9,52.4,416,,18 - 24,,,,,18 - 24
2021,CT,Percent of adults who report consuming fruit less than one time daily,27.6,19.1,38.2,129,,,,,,2 or more races,2 or more races
2021,CT,Percent of adults who report consuming fruit less than one time daily,41.4,36.9,46.0,793,,25 - 34,,,,,25 - 34
2021,CT,Percent of adults who report consuming fruit less than one time daily,31.4,27.9,35.1,"1,036",,35 - 44,,,,,35 - 44
2021,CT,Percent of adults who report consuming fruit less than one time daily,35.5,32.0,39.1,"1,285",,45 - 54,,,,,45 - 54
2021,CT,Percent of adults who report consuming fruit less than one time daily,36.7,33.5,40.1,"1,491",,55 - 64,,,,,55 - 64
2021,CT,Percent of adults who report consuming fruit less than one time daily,29.9,27.0,33.1,"1,974",,65 or older,,,,,65 or older
2021,CT,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2021,CT,Percent of adults who report consuming fruit less than one time daily,30.1,22.9,38.4,214,,,,,,Asian,Asian
2021,CT,Percent of adults who report consuming fruit less than one time daily,31.6,29.5,33.7,"3,534",,,College graduate,,,,College graduate
2021,CT,Percent of adults who report consuming fruit less than one time daily,34.2,31.9,36.5,"3,508",,,,,Data not reported,,Data not reported
2021,CT,Percent of adults who report consuming fruit less than one time daily,33.8,31.6,36.1,"3,700",,,,Female,,,Female
2021,CT,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2021,CT,Percent of adults who report consuming fruit less than one time daily,38.5,35.3,41.9,"1,503",,,High school graduate,,,,High school graduate
2021,CT,Percent of adults who report consuming fruit less than one time daily,39.4,35.1,43.9,791,,,,,,Hispanic,Hispanic
2021,CT,Percent of adults who report consuming fruit less than one time daily,41.7,32.9,51.0,240,,,,,"Less than $15,000",,"Less than $15,000"
2021,CT,Percent of adults who report consuming fruit less than one time daily,37.3,30.1,45.0,309,,,Less than high school,,,,Less than high school
2021,CT,Percent of adults who report consuming fruit less than one time daily,38.5,36.1,40.8,"3,295",,,,Male,,,Male
2021,CT,Percent of adults who report consuming fruit less than one time daily,36.6,30.5,43.2,441,,,,,,Non-Hispanic Black,Non-Hispanic Black
2021,CT,Percent of adults who report consuming fruit less than one time daily,35.7,33.8,37.6,"5,113",,,,,,Non-Hispanic White,Non-Hispanic White
2021,CT,Percent of adults who report consuming fruit less than one time daily,38.4,26.6,51.8,107,,,,,,Other,Other
2021,CT,Percent of adults who report consuming fruit less than one time daily,39.3,36.1,42.7,"1,624",,,Some college or technical sch,,,,Some college or technical school
2021,CT,Percent of adults who report consuming fruit less than one time daily,36.0,34.4,37.6,"6,995",Total,,,,,,Total
2021,DE,Percent of adults who report consuming fruit less than one time daily,45.1,36.5,54.0,257,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2021,DE,Percent of adults who report consuming fruit less than one time daily,47.0,40.0,54.1,333,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2021,DE,Percent of adults who report consuming fruit less than one time daily,38.3,31.3,45.9,331,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2021,DE,Percent of adults who report consuming fruit less than one time daily,37.2,31.7,43.0,501,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2021,DE,Percent of adults who report consuming fruit less than one time daily,38.3,31.9,45.1,361,,,,,"$75,000 or greater",,"$75,000 or greater"
2021,DE,Percent of adults who report consuming fruit less than one time daily,44.2,35.2,53.6,175,,18 - 24,,,,,18 - 24
2021,DE,Percent of adults who report consuming fruit less than one time daily,30.9,18.6,46.8,68,,,,,,2 or more races,2 or more races
2021,DE,Percent of adults who report consuming fruit less than one time daily,39.5,33.0,46.3,330,,25 - 34,,,,,25 - 34
2021,DE,Percent of adults who report consuming fruit less than one time daily,39.8,33.8,46.2,412,,35 - 44,,,,,35 - 44
2021,DE,Percent of adults who report consuming fruit less than one time daily,45.5,39.8,51.4,479,,45 - 54,,,,,45 - 54
2021,DE,Percent of adults who report consuming fruit less than one time daily,38.6,33.9,43.5,648,,55 - 64,,,,,55 - 64
2021,DE,Percent of adults who report consuming fruit less than one time daily,35.4,31.9,39.2,"1,102",,65 or older,,,,,65 or older
2021,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2021,DE,Percent of adults who report consuming fruit less than one time daily,37.4,22.1,55.6,63,,,,,,Asian,Asian
2021,DE,Percent of adults who report consuming fruit less than one time daily,35.7,32.5,39.1,"1,326",,,College graduate,,,,College graduate
2021,DE,Percent of adults who report consuming fruit less than one time daily,38.6,35.0,42.3,"1,242",,,,,Data not reported,,Data not reported
2021,DE,Percent of adults who report consuming fruit less than one time daily,36.8,33.7,40.0,"1,739",,,,Female,,,Female
2021,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2021,DE,Percent of adults who report consuming fruit less than one time daily,44.7,40.1,49.3,779,,,High school graduate,,,,High school graduate
2021,DE,Percent of adults who report consuming fruit less than one time daily,30.8,24.1,38.4,272,,,,,,Hispanic,Hispanic
2021,DE,Percent of adults who report consuming fruit less than one time daily,37.7,27.0,49.7,121,,,,,"Less than $15,000",,"Less than $15,000"
2021,DE,Percent of adults who report consuming fruit less than one time daily,39.4,30.4,49.2,192,,,Less than high school,,,,Less than high school
2021,DE,Percent of adults who report consuming fruit less than one time daily,42.7,39.4,46.1,"1,407",,,,Male,,,Male
2021,DE,Percent of adults who report consuming fruit less than one time daily,40.7,34.9,46.7,455,,,,,,Non-Hispanic Black,Non-Hispanic Black
2021,DE,Percent of adults who report consuming fruit less than one time daily,40.9,38.2,43.7,"2,203",,,,,,Non-Hispanic White,Non-Hispanic White
2021,DE,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,,Other,Other
2021,DE,Percent of adults who report consuming fruit less than one time daily,39.1,34.9,43.5,832,,,Some college or technical sch,,,,Some college or technical school
2021,DE,Percent of adults who report consuming fruit less than one time daily,39.7,37.4,42.0,"3,146",Total,,,,,,Total
