yearstart,locationabbr,question,data_value,low_confidence_limit,high_confidence_limit,sample_size,total,age_years,education,sex,income,race/ethnicity,stratification1
2011,AK,Percent of adults aged 18 years and older who have obesity,32.2,23.1,42.9,224,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,AK,Percent of adults aged 18 years and older who have obesity,24.5,18.3,32.0,397,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,AK,Percent of adults aged 18 years and older who have obesity,27.8,23.3,32.9,524,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,AK,Percent of adults aged 18 years and older who have obesity,26.9,23.5,30.7,"1,109",,,,,"$75,000 or greater",,"$75,000 or greater"
2011,AK,Percent of adults aged 18 years and older who have obesity,19.8,13.4,28.4,212,,18 - 24,,,,,18 - 24
2011,AK,Percent of adults aged 18 years and older who have obesity,23.3,16.1,32.4,128,,,,,,2 or more races,2 or more races
2011,AK,Percent of adults aged 18 years and older who have obesity,23.5,18.6,29.2,451,,25 - 34,,,,,25 - 34
2011,AK,Percent of adults aged 18 years and older who have obesity,29.5,24.5,35.0,562,,35 - 44,,,,,35 - 44
2011,AK,Percent of adults aged 18 years and older who have obesity,29.2,25.2,33.5,735,,45 - 54,,,,,45 - 54
2011,AK,Percent of adults aged 18 years and older who have obesity,33.4,29.1,38.0,776,,55 - 64,,,,,55 - 64
2011,AK,Percent of adults aged 18 years and older who have obesity,29.3,24.1,35.0,600,,65 or older,,,,,65 or older
2011,AK,Percent of adults aged 18 years and older who have obesity,30.9,25.7,36.6,477,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2011,AK,Percent of adults aged 18 years and older who have obesity,22.1,19.1,25.5,"1,150",,,College graduate,,,,College graduate
2011,AK,Percent of adults aged 18 years and older who have obesity,22.7,17.5,28.8,434,,,,,Data not reported,,Data not reported
2011,AK,Percent of adults aged 18 years and older who have obesity,26.7,23.9,29.7,"1,716",,,,Female,,,Female
2011,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,AK,Percent of adults aged 18 years and older who have obesity,33.1,28.8,37.7,981,,,High school graduate,,,,High school graduate
2011,AK,Percent of adults aged 18 years and older who have obesity,31.5,20.4,45.1,84,,,,,,Hispanic,Hispanic
2011,AK,Percent of adults aged 18 years and older who have obesity,33.6,25.4,42.9,271,,,,,"Less than $15,000",,"Less than $15,000"
2011,AK,Percent of adults aged 18 years and older who have obesity,28.8,21.4,37.6,245,,,Less than high school,,,,Less than high school
2011,AK,Percent of adults aged 18 years and older who have obesity,28.0,24.9,31.3,"1,620",,,,Male,,,Male
2011,AK,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,AK,Percent of adults aged 18 years and older who have obesity,25.9,23.6,28.2,"2,425",,,,,,Non-Hispanic White,Non-Hispanic White
2011,AK,Percent of adults aged 18 years and older who have obesity,35.5,22.7,50.9,63,,,,,,Other,Other
2011,AK,Percent of adults aged 18 years and older who have obesity,25.8,22.3,29.6,954,,,Some college or technical sch,,,,Some college or technical school
2011,AK,Percent of adults aged 18 years and older who have obesity,27.4,25.3,29.7,"3,336",Total,,,,,,Total
2011,AZ,Percent of adults aged 18 years and older who have obesity,32.3,26.7,38.4,"1,057",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,AZ,Percent of adults aged 18 years and older who have obesity,26.5,19.9,34.3,654,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,AZ,Percent of adults aged 18 years and older who have obesity,20.7,16.4,25.8,834,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,AZ,Percent of adults aged 18 years and older who have obesity,25.1,20.2,30.7,830,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,AZ,Percent of adults aged 18 years and older who have obesity,19.7,16.4,23.5,"1,179",,,,,"$75,000 or greater",,"$75,000 or greater"
2011,AZ,Percent of adults aged 18 years and older who have obesity,18.7,12.7,26.7,240,,18 - 24,,,,,18 - 24
2011,AZ,Percent of adults aged 18 years and older who have obesity,20.8,10.4,37.3,82,,,,,,2 or more races,2 or more races
2011,AZ,Percent of adults aged 18 years and older who have obesity,23.6,17.6,30.8,471,,25 - 34,,,,,25 - 34
2011,AZ,Percent of adults aged 18 years and older who have obesity,25.4,20.7,30.9,655,,35 - 44,,,,,35 - 44
2011,AZ,Percent of adults aged 18 years and older who have obesity,29.6,25.0,34.6,963,,45 - 54,,,,,45 - 54
2011,AZ,Percent of adults aged 18 years and older who have obesity,29.9,25.3,34.9,"1,346",,55 - 64,,,,,55 - 64
2011,AZ,Percent of adults aged 18 years and older who have obesity,22.6,19.9,25.7,"2,475",,65 or older,,,,,65 or older
2011,AZ,Percent of adults aged 18 years and older who have obesity,34.2,25.1,44.7,270,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,AZ,Percent of adults aged 18 years and older who have obesity,13.0,5.3,28.6,64,,,,,,Asian,Asian
2011,AZ,Percent of adults aged 18 years and older who have obesity,17.4,15.0,20.1,"2,050",,,College graduate,,,,College graduate
2011,AZ,Percent of adults aged 18 years and older who have obesity,19.6,15.4,24.7,836,,,,,Data not reported,,Data not reported
2011,AZ,Percent of adults aged 18 years and older who have obesity,25.8,22.9,29.0,"3,676",,,,Female,,,Female
2011,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,AZ,Percent of adults aged 18 years and older who have obesity,25.2,21.5,29.3,"1,655",,,High school graduate,,,,High school graduate
2011,AZ,Percent of adults aged 18 years and older who have obesity,33.8,28.3,39.7,996,,,,,,Hispanic,Hispanic
2011,AZ,Percent of adults aged 18 years and older who have obesity,34.1,26.1,43.1,760,,,,,"Less than $15,000",,"Less than $15,000"
2011,AZ,Percent of adults aged 18 years and older who have obesity,36.2,27.9,45.4,536,,,Less than high school,,,,Less than high school
2011,AZ,Percent of adults aged 18 years and older who have obesity,24.4,21.5,27.6,"2,474",,,,Male,,,Male
2011,AZ,Percent of adults aged 18 years and older who have obesity,26.8,16.6,40.3,103,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,AZ,Percent of adults aged 18 years and older who have obesity,21.2,19.0,23.6,"4,499",,,,,,Non-Hispanic White,Non-Hispanic White
2011,AZ,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2011,AZ,Percent of adults aged 18 years and older who have obesity,25.9,22.6,29.4,"1,898",,,Some college or technical sch,,,,Some college or technical school
2011,AZ,Percent of adults aged 18 years and older who have obesity,25.1,23.0,27.3,"6,150",Total,,,,,,Total
2011,AR,Percent of adults aged 18 years and older who have obesity,30.4,25.7,35.6,860,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,AR,Percent of adults aged 18 years and older who have obesity,37.2,30.8,44.1,524,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,AR,Percent of adults aged 18 years and older who have obesity,31.7,26.1,37.9,564,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,AR,Percent of adults aged 18 years and older who have obesity,30.6,25.2,36.7,528,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,AR,Percent of adults aged 18 years and older who have obesity,27.8,23.3,32.7,718,,,,,"$75,000 or greater",,"$75,000 or greater"
2011,AR,Percent of adults aged 18 years and older who have obesity,23.0,16.1,31.9,136,,18 - 24,,,,,18 - 24
2011,AR,Percent of adults aged 18 years and older who have obesity,26.4,14.2,43.8,80,,,,,,2 or more races,2 or more races
2011,AR,Percent of adults aged 18 years and older who have obesity,29.3,23.2,36.3,295,,25 - 34,,,,,25 - 34
2011,AR,Percent of adults aged 18 years and older who have obesity,32.9,27.5,38.9,430,,35 - 44,,,,,35 - 44
2011,AR,Percent of adults aged 18 years and older who have obesity,36.4,32.0,41.0,742,,45 - 54,,,,,45 - 54
2011,AR,Percent of adults aged 18 years and older who have obesity,36.9,33.2,40.7,"1,082",,55 - 64,,,,,55 - 64
2011,AR,Percent of adults aged 18 years and older who have obesity,26.1,23.6,28.8,"1,842",,65 or older,,,,,65 or older
2011,AR,Percent of adults aged 18 years and older who have obesity,19.3,10.3,33.3,58,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Asian,Asian
2011,AR,Percent of adults aged 18 years and older who have obesity,26.4,22.9,30.2,"1,175",,,College graduate,,,,College graduate
2011,AR,Percent of adults aged 18 years and older who have obesity,24.9,19.9,30.7,632,,,,,Data not reported,,Data not reported
2011,AR,Percent of adults aged 18 years and older who have obesity,31.2,28.5,33.9,"2,846",,,,Female,,,Female
2011,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,AR,Percent of adults aged 18 years and older who have obesity,33.0,29.5,36.8,"1,645",,,High school graduate,,,,High school graduate
2011,AR,Percent of adults aged 18 years and older who have obesity,18.4,11.3,28.7,126,,,,,,Hispanic,Hispanic
2011,AR,Percent of adults aged 18 years and older who have obesity,33.8,28.3,39.7,701,,,,,"Less than $15,000",,"Less than $15,000"
2011,AR,Percent of adults aged 18 years and older who have obesity,31.1,26.0,36.8,628,,,Less than high school,,,,Less than high school
2011,AR,Percent of adults aged 18 years and older who have obesity,30.7,27.5,34.1,"1,681",,,,Male,,,Male
2011,AR,Percent of adults aged 18 years and older who have obesity,38.1,31.4,45.3,592,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,AR,Percent of adults aged 18 years and older who have obesity,31.0,28.7,33.4,"3,563",,,,,,Non-Hispanic White,Non-Hispanic White
2011,AR,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2011,AR,Percent of adults aged 18 years and older who have obesity,31.0,27.0,35.3,"1,070",,,Some college or technical sch,,,,Some college or technical school
2011,AR,Percent of adults aged 18 years and older who have obesity,30.9,28.8,33.1,"4,527",Total,,,,,,Total
2011,CA,Percent of adults aged 18 years and older who have obesity,30.1,27.4,32.9,"2,203",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,CA,Percent of adults aged 18 years and older who have obesity,27.2,24.2,30.4,"1,622",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,CA,Percent of adults aged 18 years and older who have obesity,22.1,19.7,24.7,"1,915",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,CA,Percent of adults aged 18 years and older who have obesity,24.3,21.9,26.9,"2,263",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,CA,Percent of adults aged 18 years and older who have obesity,17.7,16.4,19.1,"5,406",,,,,"$75,000 or greater",,"$75,000 or greater"
2011,CA,Percent of adults aged 18 years and older who have obesity,14.5,12.0,17.4,902,,18 - 24,,,,,18 - 24
2011,CA,Percent of adults aged 18 years and older who have obesity,26.9,21.5,33.2,315,,,,,,2 or more races,2 or more races
2011,CA,Percent of adults aged 18 years and older who have obesity,23.7,21.4,26.2,"1,826",,25 - 34,,,,,25 - 34
2011,CA,Percent of adults aged 18 years and older who have obesity,25.9,23.7,28.2,"2,578",,35 - 44,,,,,35 - 44
2011,CA,Percent of adults aged 18 years and older who have obesity,27.6,25.7,29.7,"2,969",,45 - 54,,,,,45 - 54
2011,CA,Percent of adults aged 18 years and older who have obesity,27.6,25.6,29.8,"3,520",,55 - 64,,,,,55 - 64
2011,CA,Percent of adults aged 18 years and older who have obesity,21.2,19.7,22.7,"5,293",,65 or older,,,,,65 or older
2011,CA,Percent of adults aged 18 years and older who have obesity,37.3,27.5,48.2,151,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,CA,Percent of adults aged 18 years and older who have obesity,8.1,6.3,10.4,889,,,,,,Asian,Asian
2011,CA,Percent of adults aged 18 years and older who have obesity,15.3,14.2,16.6,"6,681",,,College graduate,,,,College graduate
2011,CA,Percent of adults aged 18 years and older who have obesity,17.5,14.4,21.2,"1,090",,,,,Data not reported,,Data not reported
2011,CA,Percent of adults aged 18 years and older who have obesity,24.5,23.3,25.7,"9,929",,,,Female,,,Female
2011,CA,Percent of adults aged 18 years and older who have obesity,23.2,14.8,34.6,85,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,CA,Percent of adults aged 18 years and older who have obesity,26.4,24.4,28.6,"3,146",,,High school graduate,,,,High school graduate
2011,CA,Percent of adults aged 18 years and older who have obesity,30.3,28.4,32.2,"3,923",,,,,,Hispanic,Hispanic
2011,CA,Percent of adults aged 18 years and older who have obesity,29.9,27.5,32.4,"2,589",,,,,"Less than $15,000",,"Less than $15,000"
2011,CA,Percent of adults aged 18 years and older who have obesity,32.9,30.3,35.7,"1,870",,,Less than high school,,,,Less than high school
2011,CA,Percent of adults aged 18 years and older who have obesity,23.1,21.8,24.5,"7,159",,,,Male,,,Male
2011,CA,Percent of adults aged 18 years and older who have obesity,33.1,28.5,38.1,652,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,CA,Percent of adults aged 18 years and older who have obesity,22.0,21.0,23.1,"10,988",,,,,,Non-Hispanic White,Non-Hispanic White
2011,CA,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2011,CA,Percent of adults aged 18 years and older who have obesity,24.0,22.5,25.5,"5,375",,,Some college or technical sch,,,,Some college or technical school
2011,CA,Percent of adults aged 18 years and older who have obesity,23.8,22.9,24.7,"17,088",Total,,,,,,Total
2011,CO,Percent of adults aged 18 years and older who have obesity,24.2,21.2,27.6,"1,706",,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,CO,Percent of adults aged 18 years and older who have obesity,23.7,19.7,28.2,"1,134",,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,CO,Percent of adults aged 18 years and older who have obesity,21.3,18.6,24.3,"1,757",,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,CO,Percent of adults aged 18 years and older who have obesity,19.5,17.3,21.9,"1,968",,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,CO,Percent of adults aged 18 years and older who have obesity,18.3,16.7,19.9,"3,773",,,,,"$75,000 or greater",,"$75,000 or greater"
2011,CO,Percent of adults aged 18 years and older who have obesity,10.2,7.6,13.7,477,,18 - 24,,,,,18 - 24
2011,CO,Percent of adults aged 18 years and older who have obesity,23.0,15.5,32.7,197,,,,,,2 or more races,2 or more races
2011,CO,Percent of adults aged 18 years and older who have obesity,19.3,16.3,22.6,"1,025",,25 - 34,,,,,25 - 34
2011,CO,Percent of adults aged 18 years and older who have obesity,22.7,20.2,25.3,"1,731",,35 - 44,,,,,35 - 44
2011,CO,Percent of adults aged 18 years and older who have obesity,24.2,22.1,26.5,"2,487",,45 - 54,,,,,45 - 54
2011,CO,Percent of adults aged 18 years and older who have obesity,24.2,22.3,26.2,"3,252",,55 - 64,,,,,55 - 64
2011,CO,Percent of adults aged 18 years and older who have obesity,20.2,18.5,22.0,"4,004",,65 or older,,,,,65 or older
2011,CO,Percent of adults aged 18 years and older who have obesity,30.7,19.6,44.8,89,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,CO,Percent of adults aged 18 years and older who have obesity,7.7,3.1,18.0,132,,,,,,Asian,Asian
2011,CO,Percent of adults aged 18 years and older who have obesity,15.6,14.4,16.9,"5,576",,,College graduate,,,,College graduate
2011,CO,Percent of adults aged 18 years and older who have obesity,17.5,14.8,20.6,"1,604",,,,,Data not reported,,Data not reported
2011,CO,Percent of adults aged 18 years and older who have obesity,20.3,19.0,21.7,"7,276",,,,Female,,,Female
2011,CO,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,CO,Percent of adults aged 18 years and older who have obesity,23.5,21.4,25.7,"3,163",,,High school graduate,,,,High school graduate
2011,CO,Percent of adults aged 18 years and older who have obesity,26.5,23.3,29.9,"1,402",,,,,,Hispanic,Hispanic
2011,CO,Percent of adults aged 18 years and older who have obesity,25.9,21.8,30.4,"1,034",,,,,"Less than $15,000",,"Less than $15,000"
2011,CO,Percent of adults aged 18 years and older who have obesity,25.7,21.4,30.6,744,,,Less than high school,,,,Less than high school
2011,CO,Percent of adults aged 18 years and older who have obesity,21.1,19.6,22.7,"5,700",,,,Male,,,Male
2011,CO,Percent of adults aged 18 years and older who have obesity,34.2,26.9,42.3,250,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,CO,Percent of adults aged 18 years and older who have obesity,18.9,17.8,19.9,"10,641",,,,,,Non-Hispanic White,Non-Hispanic White
2011,CO,Percent of adults aged 18 years and older who have obesity,23.5,13.0,38.6,73,,,,,,Other,Other
2011,CO,Percent of adults aged 18 years and older who have obesity,22.3,20.4,24.3,"3,468",,,Some college or technical sch,,,,Some college or technical school
2011,CO,Percent of adults aged 18 years and older who have obesity,20.7,19.7,21.8,"12,976",Total,,,,,,Total
2011,CT,Percent of adults aged 18 years and older who have obesity,28.7,24.2,33.6,743,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,CT,Percent of adults aged 18 years and older who have obesity,24.7,20.3,29.7,549,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,CT,Percent of adults aged 18 years and older who have obesity,27.5,22.8,32.7,727,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,CT,Percent of adults aged 18 years and older who have obesity,23.2,19.7,27.1,850,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,CT,Percent of adults aged 18 years and older who have obesity,20.7,18.5,23.2,"2,208",,,,,"$75,000 or greater",,"$75,000 or greater"
2011,CT,Percent of adults aged 18 years and older who have obesity,16.1,10.9,23.1,264,,18 - 24,,,,,18 - 24
2011,CT,Percent of adults aged 18 years and older who have obesity,30.1,17.8,46.1,57,,,,,,2 or more races,2 or more races
2011,CT,Percent of adults aged 18 years and older who have obesity,23.2,19.4,27.6,618,,25 - 34,,,,,25 - 34
2011,CT,Percent of adults aged 18 years and older who have obesity,25.4,21.7,29.5,907,,35 - 44,,,,,35 - 44
2011,CT,Percent of adults aged 18 years and older who have obesity,27.0,24.0,30.3,"1,287",,45 - 54,,,,,45 - 54
2011,CT,Percent of adults aged 18 years and older who have obesity,28.6,25.4,32.0,"1,392",,55 - 64,,,,,55 - 64
2011,CT,Percent of adults aged 18 years and older who have obesity,23.7,21.3,26.3,"1,989",,65 or older,,,,,65 or older
2011,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,CT,Percent of adults aged 18 years and older who have obesity,6.3,3.2,12.2,164,,,,,,Asian,Asian
2011,CT,Percent of adults aged 18 years and older who have obesity,16.7,15.1,18.5,"2,926",,,College graduate,,,,College graduate
2011,CT,Percent of adults aged 18 years and older who have obesity,24.8,20.2,29.9,911,,,,,Data not reported,,Data not reported
2011,CT,Percent of adults aged 18 years and older who have obesity,23.6,21.7,25.6,"3,887",,,,Female,,,Female
2011,CT,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,CT,Percent of adults aged 18 years and older who have obesity,29.0,25.9,32.3,"1,579",,,High school graduate,,,,High school graduate
2011,CT,Percent of adults aged 18 years and older who have obesity,32.6,27.0,38.7,501,,,,,,Hispanic,Hispanic
2011,CT,Percent of adults aged 18 years and older who have obesity,31.7,26.1,37.8,469,,,,,"Less than $15,000",,"Less than $15,000"
2011,CT,Percent of adults aged 18 years and older who have obesity,31.2,25.6,37.3,446,,,Less than high school,,,,Less than high school
2011,CT,Percent of adults aged 18 years and older who have obesity,25.4,23.1,27.8,"2,570",,,,Male,,,Male
2011,CT,Percent of adults aged 18 years and older who have obesity,32.8,26.8,39.5,467,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,CT,Percent of adults aged 18 years and older who have obesity,23.0,21.4,24.7,"5,100",,,,,,Non-Hispanic White,Non-Hispanic White
2011,CT,Percent of adults aged 18 years and older who have obesity,36.0,22.1,52.9,53,,,,,,Other,Other
2011,CT,Percent of adults aged 18 years and older who have obesity,26.4,23.5,29.6,"1,493",,,Some college or technical sch,,,,Some college or technical school
2011,CT,Percent of adults aged 18 years and older who have obesity,24.5,23.0,26.0,"6,457",Total,,,,,,Total
2011,DE,Percent of adults aged 18 years and older who have obesity,35.6,29.8,41.9,506,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,DE,Percent of adults aged 18 years and older who have obesity,31.0,24.6,38.2,374,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,DE,Percent of adults aged 18 years and older who have obesity,32.3,26.9,38.1,598,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
2011,DE,Percent of adults aged 18 years and older who have obesity,26.4,22.3,30.9,684,,,,,"$50,000 - $74,999",,"$50,000 - $74,999"
2011,DE,Percent of adults aged 18 years and older who have obesity,27.0,23.9,30.4,"1,199",,,,,"$75,000 or greater",,"$75,000 or greater"
2011,DE,Percent of adults aged 18 years and older who have obesity,14.2,9.1,21.5,235,,18 - 24,,,,,18 - 24
2011,DE,Percent of adults aged 18 years and older who have obesity,36.5,24.4,50.5,77,,,,,,2 or more races,2 or more races
2011,DE,Percent of adults aged 18 years and older who have obesity,25.3,20.9,30.3,489,,25 - 34,,,,,25 - 34
2011,DE,Percent of adults aged 18 years and older who have obesity,33.2,28.3,38.4,546,,35 - 44,,,,,35 - 44
2011,DE,Percent of adults aged 18 years and older who have obesity,31.4,27.1,36.0,785,,45 - 54,,,,,45 - 54
2011,DE,Percent of adults aged 18 years and older who have obesity,36.1,32.1,40.3,993,,55 - 64,,,,,55 - 64
2011,DE,Percent of adults aged 18 years and older who have obesity,28.9,25.9,32.1,"1,482",,65 or older,,,,,65 or older
2011,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native
2011,DE,Percent of adults aged 18 years and older who have obesity,2.1,0.4,11.6,63,,,,,,Asian,Asian
2011,DE,Percent of adults aged 18 years and older who have obesity,24.1,21.3,27.2,"1,601",,,College graduate,,,,College graduate
2011,DE,Percent of adults aged 18 years and older who have obesity,22.0,17.4,27.4,674,,,,,Data not reported,,Data not reported
2011,DE,Percent of adults aged 18 years and older who have obesity,28.6,26.2,31.1,"2,742",,,,Female,,,Female
2011,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander
2011,DE,Percent of adults aged 18 years and older who have obesity,27.9,24.8,31.3,"1,374",,,High school graduate,,,,High school graduate
2011,DE,Percent of adults aged 18 years and older who have obesity,22.4,14.3,33.4,130,,,,,,Hispanic,Hispanic
2011,DE,Percent of adults aged 18 years and older who have obesity,33.5,27.6,39.9,495,,,,,"Less than $15,000",,"Less than $15,000"
2011,DE,Percent of adults aged 18 years and older who have obesity,35.2,28.5,42.5,286,,,Less than high school,,,,Less than high school
2011,DE,Percent of adults aged 18 years and older who have obesity,29.0,26.2,31.9,"1,788",,,,Male,,,Male
2011,DE,Percent of adults aged 18 years and older who have obesity,38.2,33.2,43.5,649,,,,,,Non-Hispanic Black,Non-Hispanic Black
2011,DE,Percent of adults aged 18 years and older who have obesity,27.2,25.2,29.3,"3,501",,,,,,Non-Hispanic White,Non-Hispanic White
2011,DE,Percent of adults aged 18 years and older who have obesity,,,,,,,,,,Other,Other
2011,DE,Percent of adults aged 18 years and older who have obesity,30.9,27.5,34.6,"1,260",,,Some college or technical sch,,,,Some college or technical school
2011,DE,Percent of adults aged 18 years and older who have obesity,28.8,26.9,30.7,"4,530",Total,,,,,,Total
2011,DC,Percent of adults aged 18 years and older who have obesity,35.3,29.3,41.8,472,,,,,"$15,000 - $24,999",,"$15,000 - $24,999"
2011,DC,Percent of adults aged 18 years and older who have obesity,30.0,22.5,38.8,277,,,,,"$25,000 - $34,999",,"$25,000 - $34,999"
2011,DC,Percent of adults aged 18 years and older who have obesity,27.6,21.1,35.2,355,,,,,"$35,000 - $49,999",,"$35,000 - $49,999"
